date,ticket_id,category,resolution_time_hrs,customer_satisfaction,agent_id
2023-02-10,TCK-10464,Technical,5.6,5,AGT-11
2023-02-10,TCK-10465,Technical,32.4,1,AGT-25
2023-02-10,TCK-10466,Refunds,20.0,3,AGT-39
2023-02-10,TCK-10467,Billing,33.9,4,AGT-28
2023-02-10,TCK-10468,Refunds,19.9,1,AGT-19
2023-02-10,TCK-10469,Account,53.9,3,AGT-26
2023-02-10,TCK-10470,Technical,35.1,2,AGT-39
2023-02-11,TCK-10471,Technical,60.3,1,AGT-40
2023-02-11,TCK-10472,Refunds,20.2,4,AGT-30
2023-02-11,TCK-10473,Billing,44.2,4,AGT-27
2023-02-11,TCK-10474,Account,53.5,3,AGT-49
2023-02-11,TCK-10475,Technical,56.6,5,AGT-45
2023-02-11,TCK-10476,Technical,29.7,5,AGT-22
2023-02-11,TCK-10477,Billing,12.3,4,AGT-31
2023-02-11,TCK-10478,Technical,69.0,5,AGT-37
2023-02-11,TCK-10479,Technical,8.5,3,AGT-14
2023-02-11,TCK-10480,Technical,60.2,5,AGT-21
2023-02-11,TCK-10481,Account,65.8,5,AGT-24
2023-02-12,TCK-10482,Account,55.6,2,AGT-33
2023-02-12,TCK-10483,Billing,60.7,4,AGT-14
2023-02-12,TCK-10484,Account,55.5,1,AGT-40
2023-02-12,TCK-10485,Technical,24.8,2,AGT-15
2023-02-12,TCK-10486,Refunds,45.3,2,AGT-40
2023-02-12,TCK-10487,Technical,27.8,1,AGT-13
2023-02-12,TCK-10488,Account,38.8,2,AGT-19
2023-02-12,TCK-10489,Account,8.2,3,AGT-47
2023-02-12,TCK-10490,Refunds,27.7,1,AGT-36
2023-02-12,TCK-10491,Refunds,71.3,1,AGT-29
2023-02-12,TCK-10492,Refunds,14.1,2,AGT-24
2023-02-13,TCK-10493,Account,12.9,3,AGT-32
2023-02-13,TCK-10494,Technical,62.1,5,AGT-43
2023-02-13,TCK-10495,Account,22.8,3,AGT-48
2023-02-13,TCK-10496,Billing,64.1,2,AGT-43
2023-02-13,TCK-10497,Billing,49.3,1,AGT-49
2023-02-13,TCK-10498,Account,6.7,3,AGT-30
2023-02-13,TCK-10499,Billing,20.5,3,AGT-28
2023-02-13,TCK-10500,Refunds,60.5,2,AGT-44
2023-02-13,TCK-10501,Technical,52.5,1,AGT-11
2023-02-13,TCK-10502,Technical,11.7,3,AGT-36
2023-02-13,TCK-10503,Refunds,68.3,5,AGT-12
2023-02-13,TCK-10504,Billing,7.6,5,AGT-36
2023-02-13,TCK-10505,Account,21.0,3,AGT-32
2023-02-14,TCK-10506,Billing,1.4,5,AGT-47
2023-02-14,TCK-10507,Account,38.5,3,AGT-24
2023-02-14,TCK-10508,Billing,62.6,3,AGT-37
2023-02-14,TCK-10509,Billing,16.7,4,AGT-19
2023-02-14,TCK-10510,Refunds,10.6,5,AGT-38
2023-02-14,TCK-10511,Technical,51.1,3,AGT-19
2023-02-14,TCK-10512,Technical,31.0,3,AGT-12
2023-02-14,TCK-10513,Technical,57.4,2,AGT-26
2023-02-14,TCK-10514,Technical,71.1,2,AGT-29
2023-02-14,TCK-10515,Account,21.2,2,AGT-19
2023-02-14,TCK-10516,Account,52.8,2,AGT-23
2023-02-15,TCK-10517,Technical,32.6,1,AGT-49
2023-02-15,TCK-10518,Technical,54.6,1,AGT-49
2023-02-15,TCK-10519,Refunds,21.5,5,AGT-11
2023-02-15,TCK-10520,Refunds,66.1,3,AGT-32
2023-02-15,TCK-10521,Account,35.5,1,AGT-32
2023-02-15,TCK-10522,Billing,26.6,1,AGT-40
2023-02-15,TCK-10523,Billing,50.5,2,AGT-14
2023-02-15,TCK-10524,Billing,36.9,1,AGT-29
2023-02-15,TCK-10525,Billing,20.0,2,AGT-32
2023-02-15,TCK-10526,Refunds,55.2,5,AGT-26
2023-02-15,TCK-10527,Technical,37.9,3,AGT-50
2023-02-15,TCK-10528,Account,33.8,4,AGT-44
2023-02-15,TCK-10529,Refunds,53.4,1,AGT-38
2023-02-15,TCK-10530,Billing,67.5,1,AGT-22
2023-02-16,TCK-10531,Technical,45.3,1,AGT-14
2023-02-16,TCK-10532,Account,61.4,4,AGT-31
2023-02-16,TCK-10533,Technical,51.6,1,AGT-40
2023-02-16,TCK-10534,Account,58.7,4,AGT-50
2023-02-16,TCK-10535,Billing,64.8,3,AGT-41
2023-02-16,TCK-10536,Technical,27.5,3,AGT-35
2023-02-16,TCK-10537,Technical,50.4,5,AGT-38
2023-02-16,TCK-10538,Account,51.0,4,AGT-20
2023-02-16,TCK-10539,Technical,30.8,3,AGT-38
2023-02-16,TCK-10540,Account,30.0,5,AGT-44
2023-02-16,TCK-10541,Refunds,57.2,2,AGT-22
2023-02-17,TCK-10542,Billing,47.5,1,AGT-28
2023-02-17,TCK-10543,Technical,12.8,5,AGT-29
2023-02-17,TCK-10544,Billing,19.0,2,AGT-41
2023-02-17,TCK-10545,Refunds,37.2,4,AGT-27
2023-02-17,TCK-10546,Billing,14.5,4,AGT-42
2023-02-17,TCK-10547,Billing,28.4,1,AGT-47
2023-02-17,TCK-10548,Technical,5.9,2,AGT-42
2023-02-17,TCK-10549,Account,27.5,5,AGT-47
2023-02-17,TCK-10550,Refunds,7.7,2,AGT-23
2023-02-17,TCK-10551,Technical,2.8,4,AGT-32
2023-02-17,TCK-10552,Billing,7.8,5,AGT-27
2023-02-17,TCK-10553,Technical,39.4,5,AGT-21
2023-02-18,TCK-10554,Technical,55.9,4,AGT-23
2023-02-18,TCK-10555,Refunds,14.0,2,AGT-12
2023-02-18,TCK-10556,Billing,13.5,4,AGT-31
2023-02-18,TCK-10557,Billing,10.4,5,AGT-22
2023-02-18,TCK-10558,Technical,32.6,5,AGT-33
2023-02-18,TCK-10559,Account,50.0,1,AGT-43
2023-02-18,TCK-10560,Technical,7.1,2,AGT-29
2023-02-18,TCK-10561,Billing,17.4,3,AGT-28
2023-02-18,TCK-10562,Refunds,34.5,5,AGT-45
2023-02-18,TCK-10563,Refunds,66.5,4,AGT-36
2023-02-18,TCK-10564,Account,22.8,3,AGT-14
2023-02-18,TCK-10565,Account,27.0,4,AGT-11
2023-02-19,TCK-10566,Billing,66.9,1,AGT-16
2023-02-19,TCK-10567,Billing,51.0,1,AGT-12
2023-02-19,TCK-10568,Billing,54.3,2,AGT-46
2023-02-19,TCK-10569,Billing,62.4,5,AGT-36
2023-02-19,TCK-10570,Technical,51.8,3,AGT-40
2023-02-19,TCK-10571,Account,12.8,4,AGT-43
2023-02-19,TCK-10572,Account,16.8,2,AGT-27
2023-02-19,TCK-10573,Billing,60.6,4,AGT-25
2023-02-19,TCK-10574,Account,18.5,5,AGT-10
2023-02-19,TCK-10575,Technical,32.2,4,AGT-41
2023-02-19,TCK-10576,Refunds,60.3,2,AGT-49
2023-02-19,TCK-10577,Refunds,8.2,5,AGT-19
2023-02-19,TCK-10578,Billing,21.1,4,AGT-44
2023-02-19,TCK-10579,Refunds,62.3,3,AGT-22
2023-02-20,TCK-10580,Technical,3.4,1,AGT-11
2023-02-20,TCK-10581,Billing,25.2,5,AGT-25
2023-02-20,TCK-10582,Account,1.2,1,AGT-36
2023-02-20,TCK-10583,Billing,36.4,1,AGT-46
2023-02-20,TCK-10584,Billing,35.6,1,AGT-37
2023-02-20,TCK-10585,Technical,27.9,1,AGT-48
2023-02-20,TCK-10586,Billing,54.8,2,AGT-16
2023-02-20,TCK-10587,Technical,54.8,3,AGT-15
2023-02-20,TCK-10588,Billing,15.2,1,AGT-19
2023-02-20,TCK-10589,Billing,69.7,3,AGT-29
2023-02-20,TCK-10590,Technical,17.2,2,AGT-45
2023-02-20,TCK-10591,Account,55.6,1,AGT-47
2023-02-21,TCK-10592,Billing,66.9,1,AGT-19
2023-02-21,TCK-10593,Account,9.6,3,AGT-28
2023-02-21,TCK-10594,Billing,43.6,1,AGT-21
2023-02-21,TCK-10595,Account,33.8,3,AGT-25
2023-02-21,TCK-10596,Billing,63.2,3,AGT-20
2023-02-21,TCK-10597,Billing,53.9,2,AGT-45
2023-02-21,TCK-10598,Refunds,70.8,3,AGT-17
2023-02-21,TCK-10599,Billing,70.7,3,AGT-10
2023-02-21,TCK-10600,Refunds,43.9,4,AGT-31
2023-02-21,TCK-10601,Billing,38.0,4,AGT-16
2023-02-21,TCK-10602,Refunds,59.5,1,AGT-37
2023-02-22,TCK-10603,Account,11.1,2,AGT-14
2023-02-22,TCK-10604,Refunds,66.5,4,AGT-14
2023-02-22,TCK-10605,Billing,22.6,1,AGT-21
2023-02-22,TCK-10606,Billing,5.4,4,AGT-27
2023-02-22,TCK-10607,Account,18.0,3,AGT-42
2023-02-22,TCK-10608,Refunds,67.8,3,AGT-34
2023-02-22,TCK-10609,Refunds,51.9,1,AGT-20
2023-02-22,TCK-10610,Account,4.8,1,AGT-48
2023-02-22,TCK-10611,Billing,40.0,1,AGT-49
2023-02-22,TCK-10612,Account,56.9,5,AGT-49
2023-02-22,TCK-10613,Account,47.9,2,AGT-15
2023-02-22,TCK-10614,Billing,48.0,5,AGT-19
2023-02-23,TCK-10615,Technical,69.3,5,AGT-23
2023-02-23,TCK-10616,Refunds,7.2,1,AGT-30
2023-02-23,TCK-10617,Refunds,61.6,4,AGT-40
2023-02-23,TCK-10618,Billing,2.7,5,AGT-31
2023-02-23,TCK-10619,Refunds,33.9,4,AGT-29
2023-02-23,TCK-10620,Account,0.6,3,AGT-43
2023-02-23,TCK-10621,Technical,3.8,2,AGT-19
2023-02-23,TCK-10622,Billing,7.6,5,AGT-42
2023-02-23,TCK-10623,Account,49.7,4,AGT-24
2023-02-23,TCK-10624,Billing,66.8,5,AGT-26
2023-02-23,TCK-10625,Technical,15.7,3,AGT-19
2023-02-24,TCK-10626,Account,7.0,1,AGT-40
2023-02-24,TCK-10627,Technical,51.7,3,AGT-46
2023-02-24,TCK-10628,Technical,42.1,3,AGT-33
2023-02-24,TCK-10629,Account,11.2,5,AGT-10
2023-02-24,TCK-10630,Refunds,44.0,5,AGT-15
2023-02-24,TCK-10631,Technical,22.1,5,AGT-25
2023-02-24,TCK-10632,Billing,53.3,5,AGT-14
2023-02-24,TCK-10633,Refunds,54.1,5,AGT-18
2023-02-24,TCK-10634,Refunds,42.2,2,AGT-50
2023-02-24,TCK-10635,Account,4.1,4,AGT-21
2023-02-24,TCK-10636,Technical,60.2,5,AGT-20
2023-02-25,TCK-10637,Billing,28.8,5,AGT-50
2023-02-25,TCK-10638,Technical,14.2,4,AGT-50
2023-02-25,TCK-10639,Refunds,23.3,5,AGT-28
2023-02-25,TCK-10640,Technical,51.7,4,AGT-16
2023-02-25,TCK-10641,Billing,54.6,2,AGT-49
2023-02-25,TCK-10642,Refunds,13.0,1,AGT-49
2023-02-25,TCK-10643,Refunds,49.8,1,AGT-33
2023-02-25,TCK-10644,Technical,32.1,5,AGT-22
2023-02-25,TCK-10645,Account,51.7,5,AGT-22
2023-02-25,TCK-10646,Billing,19.6,3,AGT-33
2023-02-25,TCK-10647,Billing,49.3,4,AGT-11
2023-02-26,TCK-10648,Account,24.1,2,AGT-50
2023-02-26,TCK-10649,Billing,15.9,3,AGT-14
2023-02-26,TCK-10650,Refunds,19.5,5,AGT-24
2023-02-26,TCK-10651,Billing,40.7,3,AGT-13
2023-02-26,TCK-10652,Account,23.4,5,AGT-48
2023-02-26,TCK-10653,Account,1.5,2,AGT-32
2023-02-26,TCK-10654,Refunds,28.6,2,AGT-31
2023-02-26,TCK-10655,Account,40.1,1,AGT-49
2023-02-26,TCK-10656,Technical,35.9,3,AGT-20
2023-02-26,TCK-10657,Account,22.8,4,AGT-46
2023-02-26,TCK-10658,Account,16.2,1,AGT-36
2023-02-27,TCK-10659,Account,8.3,2,AGT-30
2023-02-27,TCK-10660,Billing,21.3,1,AGT-39
2023-02-27,TCK-10661,Account,27.8,3,AGT-12
2023-02-27,TCK-10662,Account,7.3,2,AGT-20
2023-02-27,TCK-10663,Account,40.9,5,AGT-50
2023-02-27,TCK-10664,Account,61.2,2,AGT-34
2023-02-27,TCK-10665,Technical,61.4,3,AGT-10
2023-02-27,TCK-10666,Refunds,61.7,3,AGT-49
2023-02-27,TCK-10667,Technical,12.6,5,AGT-43
2023-02-27,TCK-10668,Technical,60.7,4,AGT-14
2023-02-27,TCK-10669,Refunds,54.6,4,AGT-19
2023-02-27,TCK-10670,Technical,36.1,2,AGT-45
2023-02-27,TCK-10671,Billing,68.8,5,AGT-47
2023-02-28,TCK-10672,Refunds,35.8,2,AGT-36
2023-02-28,TCK-10673,Technical,46.2,2,AGT-10
2023-02-28,TCK-10674,Refunds,8.1,2,AGT-45
2023-02-28,TCK-10675,Account,40.5,5,AGT-33
2023-02-28,TCK-10676,Refunds,20.0,2,AGT-18
2023-02-28,TCK-10677,Billing,28.0,1,AGT-46
2023-02-28,TCK-10678,Refunds,27.7,1,AGT-35
2023-02-28,TCK-10679,Account,58.7,5,AGT-28
2023-02-28,TCK-10680,Account,60.5,5,AGT-31
2023-02-28,TCK-10681,Technical,42.5,3,AGT-39
2023-02-28,TCK-10682,Billing,31.3,2,AGT-16
2023-02-28,TCK-10683,Refunds,16.9,1,AGT-32
2023-03-01,TCK-10684,Refunds,72.0,2,AGT-33
2023-03-01,TCK-10685,Refunds,29.2,1,AGT-14
2023-03-01,TCK-10686,Account,50.8,1,AGT-48
2023-03-01,TCK-10687,Account,32.3,1,AGT-50
2023-03-01,TCK-10688,Refunds,19.2,5,AGT-33
2023-03-01,TCK-10689,Technical,42.9,4,AGT-15
2023-03-01,TCK-10690,Technical,34.0,3,AGT-45
2023-03-01,TCK-10691,Technical,27.5,2,AGT-46
2023-03-01,TCK-10692,Account,34.9,1,AGT-22
2023-03-01,TCK-10693,Account,24.9,1,AGT-34
2023-03-01,TCK-10694,Technical,35.4,5,AGT-45
2023-03-01,TCK-10695,Account,64.4,3,AGT-17
2023-03-01,TCK-10696,Account,63.5,1,AGT-11
2023-03-01,TCK-10697,Account,47.3,3,AGT-32
2023-03-01,TCK-10698,Refunds,14.2,4,AGT-49
2023-03-02,TCK-10699,Account,14.6,1,AGT-26
2023-03-02,TCK-10700,Account,49.8,1,AGT-18
2023-03-02,TCK-10701,Refunds,35.0,4,AGT-38
2023-03-02,TCK-10702,Refunds,35.9,2,AGT-44
2023-03-02,TCK-10703,Technical,14.8,4,AGT-18
2023-03-02,TCK-10704,Billing,54.6,1,AGT-24
2023-03-02,TCK-10705,Technical,50.5,3,AGT-40
2023-03-02,TCK-10706,Refunds,68.7,1,AGT-13
2023-03-02,TCK-10707,Refunds,16.5,2,AGT-12
2023-03-02,TCK-10708,Billing,65.2,5,AGT-28
2023-03-03,TCK-10709,Technical,52.1,2,AGT-47
2023-03-03,TCK-10710,Technical,24.5,2,AGT-48
2023-03-03,TCK-10711,Technical,68.5,5,AGT-45
2023-03-03,TCK-10712,Billing,26.5,3,AGT-49
2023-03-03,TCK-10713,Billing,14.7,4,AGT-28
2023-03-03,TCK-10714,Account,64.1,2,AGT-31
2023-03-03,TCK-10715,Account,47.3,4,AGT-39
2023-03-03,TCK-10716,Account,42.1,4,AGT-45
2023-03-03,TCK-10717,Technical,3.0,2,AGT-12
2023-03-03,TCK-10718,Billing,57.3,3,AGT-44
2023-03-03,TCK-10719,Account,60.4,3,AGT-11
2023-03-03,TCK-10720,Refunds,31.7,4,AGT-25
2023-03-03,TCK-10721,Account,26.5,5,AGT-50
2023-03-04,TCK-10722,Refunds,49.9,4,AGT-43
2023-03-04,TCK-10723,Technical,72.0,3,AGT-27
2023-03-04,TCK-10724,Account,48.3,1,AGT-30
2023-03-04,TCK-10725,Account,4.1,1,AGT-12
2023-03-04,TCK-10726,Technical,27.1,4,AGT-37
2023-03-04,TCK-10727,Refunds,34.8,3,AGT-24
2023-03-04,TCK-10728,Billing,9.2,2,AGT-40
2023-03-04,TCK-10729,Refunds,25.5,5,AGT-23
2023-03-04,TCK-10730,Refunds,18.0,5,AGT-42
2023-03-04,TCK-10731,Billing,41.5,1,AGT-44
2023-03-04,TCK-10732,Account,61.2,2,AGT-42
2023-03-04,TCK-10733,Technical,2.8,4,AGT-42
2023-03-04,TCK-10734,Billing,16.4,3,AGT-45
2023-03-04,TCK-10735,Billing,26.8,5,AGT-42
2023-03-04,TCK-10736,Account,25.4,5,AGT-22
2023-03-05,TCK-10737,Refunds,71.1,2,AGT-13
2023-03-05,TCK-10738,Account,68.7,1,AGT-12
2023-03-05,TCK-10739,Refunds,40.0,2,AGT-14
2023-03-05,TCK-10740,Billing,32.5,4,AGT-45
2023-03-05,TCK-10741,Account,60.0,4,AGT-44
2023-03-05,TCK-10742,Technical,41.2,1,AGT-43
2023-03-05,TCK-10743,Account,30.8,2,AGT-26
2023-03-05,TCK-10744,Billing,9.4,3,AGT-39
2023-03-05,TCK-10745,Billing,58.6,1,AGT-45
2023-03-05,TCK-10746,Technical,18.4,4,AGT-11
2023-03-05,TCK-10747,Technical,60.8,1,AGT-14
2023-03-05,TCK-10748,Refunds,58.0,4,AGT-19
2023-03-06,TCK-10749,Refunds,68.2,3,AGT-25
2023-03-06,TCK-10750,Account,66.0,3,AGT-43
2023-03-06,TCK-10751,Billing,34.9,3,AGT-27
2023-03-06,TCK-10752,Technical,28.8,1,AGT-27
2023-03-06,TCK-10753,Billing,23.7,3,AGT-50
2023-03-06,TCK-10754,Refunds,43.0,4,AGT-10
2023-03-06,TCK-10755,Refunds,46.4,5,AGT-13
2023-03-06,TCK-10756,Billing,6.6,3,AGT-14
2023-03-06,TCK-10757,Refunds,3.7,5,AGT-11
2023-03-06,TCK-10758,Technical,51.7,1,AGT-16
2023-03-06,TCK-10759,Refunds,34.8,3,AGT-47
2023-03-07,TCK-10760,Technical,24.7,5,AGT-19
2023-03-07,TCK-10761,Refunds,56.6,1,AGT-21
2023-03-07,TCK-10762,Refunds,6.9,1,AGT-20
2023-03-07,TCK-10763,Billing,44.9,5,AGT-30
2023-03-07,TCK-10764,Refunds,20.8,1,AGT-17
2023-03-07,TCK-10765,Technical,7.1,3,AGT-10
2023-03-07,TCK-10766,Technical,24.0,3,AGT-31
2023-03-07,TCK-10767,Billing,71.3,2,AGT-19
2023-03-07,TCK-10768,Billing,4.4,3,AGT-33
2023-03-07,TCK-10769,Technical,61.8,4,AGT-28
2023-03-07,TCK-10770,Refunds,45.5,5,AGT-48
2023-03-07,TCK-10771,Refunds,7.5,5,AGT-41
2023-03-08,TCK-10772,Technical,60.9,4,AGT-39
2023-03-08,TCK-10773,Account,64.9,2,AGT-37
2023-03-08,TCK-10774,Account,19.2,3,AGT-22
2023-03-08,TCK-10775,Account,64.1,4,AGT-38
2023-03-08,TCK-10776,Account,18.1,2,AGT-48
2023-03-08,TCK-10777,Technical,43.4,1,AGT-25
2023-03-08,TCK-10778,Billing,45.9,4,AGT-39
2023-03-08,TCK-10779,Technical,34.0,4,AGT-20
2023-03-08,TCK-10780,Billing,4.6,5,AGT-20
2023-03-08,TCK-10781,Technical,48.3,5,AGT-16
2023-03-08,TCK-10782,Billing,29.2,4,AGT-29
2023-03-08,TCK-10783,Technical,16.5,4,AGT-27
2023-03-08,TCK-10784,Technical,36.1,3,AGT-24
2023-03-08,TCK-10785,Account,51.4,5,AGT-37
2023-03-09,TCK-10786,Technical,18.3,5,AGT-11
2023-03-09,TCK-10787,Billing,28.2,5,AGT-37
2023-03-09,TCK-10788,Refunds,60.0,1,AGT-37
2023-03-09,TCK-10789,Account,45.3,2,AGT-36
2023-03-09,TCK-10790,Billing,49.0,3,AGT-13
2023-03-09,TCK-10791,Billing,32.9,4,AGT-34
2023-03-09,TCK-10792,Billing,14.6,1,AGT-40
2023-03-09,TCK-10793,Account,2.9,5,AGT-46
2023-03-09,TCK-10794,Billing,53.4,2,AGT-33
2023-03-09,TCK-10795,Account,26.7,1,AGT-19
2023-03-09,TCK-10796,Technical,57.0,4,AGT-28
2023-03-10,TCK-10797,Billing,53.2,4,AGT-33
2023-03-10,TCK-10798,Refunds,1.1,1,AGT-27
2023-03-10,TCK-10799,Billing,15.7,2,AGT-11
2023-03-10,TCK-10800,Billing,20.8,3,AGT-25
2023-03-10,TCK-10801,Account,47.4,1,AGT-12
2023-03-10,TCK-10802,Account,25.1,3,AGT-29
2023-03-10,TCK-10803,Billing,41.0,5,AGT-23
2023-03-10,TCK-10804,Refunds,70.8,2,AGT-13
2023-03-10,TCK-10805,Technical,2.9,5,AGT-36
2023-03-10,TCK-10806,Technical,24.0,4,AGT-16
2023-03-10,TCK-10807,Billing,8.1,2,AGT-39
2023-03-10,TCK-10808,Technical,64.8,4,AGT-36
2023-03-10,TCK-10809,Billing,49.4,5,AGT-36
2023-03-11,TCK-10810,Account,55.1,3,AGT-43
2023-03-11,TCK-10811,Account,18.7,1,AGT-11
2023-03-11,TCK-10812,Billing,24.9,2,AGT-34
2023-03-11,TCK-10813,Refunds,46.7,1,AGT-27
2023-03-11,TCK-10814,Technical,28.0,1,AGT-33
2023-03-11,TCK-10815,Technical,24.0,4,AGT-40
2023-03-11,TCK-10816,Account,56.9,2,AGT-48
2023-03-11,TCK-10817,Refunds,63.9,2,AGT-28
2023-03-11,TCK-10818,Technical,67.5,4,AGT-46
2023-03-11,TCK-10819,Account,59.7,3,AGT-45
2023-03-11,TCK-10820,Refunds,66.8,2,AGT-27
2023-03-12,TCK-10821,Refunds,27.6,2,AGT-47
2023-03-12,TCK-10822,Refunds,69.1,3,AGT-38
2023-03-12,TCK-10823,Account,61.7,1,AGT-28
2023-03-12,TCK-10824,Account,43.6,3,AGT-46
2023-03-12,TCK-10825,Refunds,14.3,3,AGT-28
2023-03-12,TCK-10826,Account,23.7,5,AGT-34
2023-03-12,TCK-10827,Technical,39.5,5,AGT-28
2023-03-12,TCK-10828,Account,18.8,2,AGT-43
2023-03-12,TCK-10829,Technical,22.7,5,AGT-23
2023-03-12,TCK-10830,Technical,6.7,4,AGT-17
2023-03-12,TCK-10831,Billing,11.8,5,AGT-36
2023-03-13,TCK-10832,Account,62.5,3,AGT-45
2023-03-13,TCK-10833,Billing,46.4,1,AGT-16
2023-03-13,TCK-10834,Technical,50.0,3,AGT-42
2023-03-13,TCK-10835,Technical,61.8,3,AGT-48
2023-03-13,TCK-10836,Account,66.8,4,AGT-32
2023-03-13,TCK-10837,Billing,69.7,5,AGT-40
2023-03-13,TCK-10838,Account,28.4,1,AGT-49
2023-03-13,TCK-10839,Technical,38.9,5,AGT-19
2023-03-13,TCK-10840,Billing,12.3,4,AGT-48
2023-03-13,TCK-10841,Account,4.4,1,AGT-49
2023-03-13,TCK-10842,Refunds,61.3,4,AGT-38
2023-03-13,TCK-10843,Account,38.1,4,AGT-24
2023-03-14,TCK-10844,Technical,48.5,2,AGT-23
2023-03-14,TCK-10845,Account,4.0,1,AGT-32
2023-03-14,TCK-10846,Refunds,53.2,2,AGT-29
2023-03-14,TCK-10847,Technical,65.0,2,AGT-42
2023-03-14,TCK-10848,Refunds,40.9,5,AGT-29
2023-03-14,TCK-10849,Billing,46.5,1,AGT-31
2023-03-14,TCK-10850,Technical,13.1,2,AGT-40
2023-03-14,TCK-10851,Refunds,36.7,5,AGT-42
2023-03-14,TCK-10852,Technical,4.2,2,AGT-16
2023-03-14,TCK-10853,Billing,42.1,3,AGT-46
2023-03-14,TCK-10854,Account,70.8,3,AGT-44
2023-03-15,TCK-10855,Billing,40.5,3,AGT-32
2023-03-15,TCK-10856,Refunds,35.4,5,AGT-41
2023-03-15,TCK-10857,Account,61.4,4,AGT-44
2023-03-15,TCK-10858,Account,8.7,3,AGT-18
2023-03-15,TCK-10859,Technical,22.3,5,AGT-16
2023-03-15,TCK-10860,Account,25.6,2,AGT-27
2023-03-15,TCK-10861,Refunds,63.5,3,AGT-43
2023-03-15,TCK-10862,Technical,33.9,5,AGT-38
2023-03-15,TCK-10863,Account,43.2,3,AGT-20
2023-03-15,TCK-10864,Technical,50.5,1,AGT-19
2023-03-15,TCK-10865,Account,0.9,1,AGT-37
2023-03-15,TCK-10866,Technical,5.5,3,AGT-28
2023-03-15,TCK-10867,Billing,9.1,3,AGT-21
2023-03-15,TCK-10868,Billing,0.6,1,AGT-33
2023-03-15,TCK-10869,Refunds,24.3,4,AGT-11
2023-03-16,TCK-10870,Billing,69.4,3,AGT-30
2023-03-16,TCK-10871,Account,32.2,4,AGT-23
2023-03-16,TCK-10872,Refunds,58.0,4,AGT-20
2023-03-16,TCK-10873,Technical,28.3,2,AGT-39
2023-03-16,TCK-10874,Account,11.7,5,AGT-14
2023-03-16,TCK-10875,Account,69.6,2,AGT-49
2023-03-16,TCK-10876,Refunds,67.8,4,AGT-30
2023-03-16,TCK-10877,Billing,51.7,2,AGT-21
2023-03-16,TCK-10878,Refunds,23.6,1,AGT-44
2023-03-16,TCK-10879,Refunds,44.8,3,AGT-39
2023-03-16,TCK-10880,Technical,45.8,4,AGT-25
2023-03-16,TCK-10881,Refunds,52.6,5,AGT-12
2023-03-16,TCK-10882,Billing,61.4,4,AGT-20
2023-03-16,TCK-10883,Billing,34.8,4,AGT-11
2023-03-17,TCK-10884,Technical,9.0,4,AGT-38
2023-03-17,TCK-10885,Refunds,56.1,3,AGT-36
2023-03-17,TCK-10886,Account,19.5,1,AGT-13
2023-03-17,TCK-10887,Refunds,13.8,2,AGT-15
2023-03-17,TCK-10888,Account,65.3,1,AGT-11
2023-03-17,TCK-10889,Account,0.7,2,AGT-26
2023-03-17,TCK-10890,Technical,54.7,4,AGT-18
2023-03-17,TCK-10891,Billing,7.7,4,AGT-48
2023-03-17,TCK-10892,Billing,13.8,4,AGT-47
2023-03-17,TCK-10893,Refunds,18.2,4,AGT-24
2023-03-17,TCK-10894,Account,33.0,3,AGT-10
2023-03-17,TCK-10895,Billing,25.1,3,AGT-30
2023-03-17,TCK-10896,Refunds,64.8,1,AGT-10
2023-03-18,TCK-10897,Technical,55.3,3,AGT-20
2023-03-18,TCK-10898,Technical,25.0,1,AGT-43
2023-03-18,TCK-10899,Technical,63.4,2,AGT-38
2023-03-18,TCK-10900,Billing,3.9,3,AGT-30
2023-03-18,TCK-10901,Technical,3.4,4,AGT-33
2023-03-18,TCK-10902,Billing,24.5,2,AGT-12
2023-03-18,TCK-10903,Technical,21.6,2,AGT-25
2023-03-18,TCK-10904,Technical,23.1,3,AGT-30
2023-03-18,TCK-10905,Account,41.8,4,AGT-25
2023-03-18,TCK-10906,Refunds,47.3,5,AGT-34
2023-03-18,TCK-10907,Refunds,46.4,5,AGT-44
2023-03-18,TCK-10908,Account,67.0,1,AGT-29
2023-03-18,TCK-10909,Billing,26.7,2,AGT-28
2023-03-18,TCK-10910,Billing,5.1,5,AGT-45
2023-03-18,TCK-10911,Billing,23.5,1,AGT-40
2023-03-19,TCK-10912,Billing,51.1,2,AGT-25
2023-03-19,TCK-10913,Refunds,65.7,2,AGT-42
2023-03-19,TCK-10914,Account,39.5,5,AGT-45
2023-03-19,TCK-10915,Refunds,24.7,2,AGT-33
2023-03-19,TCK-10916,Billing,63.3,3,AGT-10
2023-03-19,TCK-10917,Account,66.5,5,AGT-20
2023-03-19,TCK-10918,Refunds,50.8,3,AGT-47
2023-03-19,TCK-10919,Technical,11.5,1,AGT-49
2023-03-19,TCK-10920,Billing,24.1,2,AGT-37
2023-03-19,TCK-10921,Account,56.5,1,AGT-35
2023-03-19,TCK-10922,Refunds,34.5,2,AGT-46
2023-03-20,TCK-10923,Account,5.1,2,AGT-16
2023-03-20,TCK-10924,Technical,4.4,3,AGT-12
2023-03-20,TCK-10925,Refunds,71.2,4,AGT-32
2023-03-20,TCK-10926,Account,61.4,4,AGT-29
2023-03-20,TCK-10927,Account,65.6,4,AGT-11
2023-03-20,TCK-10928,Technical,42.7,5,AGT-50
2023-03-20,TCK-10929,Account,51.0,1,AGT-31
