date,shipment_id,origin,destination,weight_kg,cost_usd,transit_time_days,is_delayed
2022-03-01,SHP-100390,LA,Seattle,2087.27,1076.55,12,0
2022-03-01,SHP-100391,Chicago,Seattle,1274.64,3110.31,9,0
2022-03-01,SHP-100392,Seattle,Chicago,488.07,433.8,13,0
2022-03-01,SHP-100393,Seattle,LA,440.55,892.43,1,0
2022-03-01,SHP-100394,Houston,Miami,2469.6,5837.33,11,0
2022-03-02,SHP-100395,NY,Miami,3398.06,5447.92,6,0
2022-03-02,SHP-100396,NY,Houston,4893.74,3637.44,14,1
2022-03-02,SHP-100397,Miami,Houston,4168.1,8483.09,11,0
2022-03-02,SHP-100398,NY,LA,3245.23,6415.14,11,0
2022-03-02,SHP-100399,Houston,NY,1842.91,3913.22,12,0
2022-03-02,SHP-100400,NY,Seattle,4020.73,5887.96,8,1
2022-03-03,SHP-100401,NY,Chicago,473.62,552.08,11,0
2022-03-03,SHP-100402,NY,LA,4474.55,4176.67,2,0
2022-03-03,SHP-100403,Houston,NY,3884.48,9341.4,14,0
2022-03-03,SHP-100404,Chicago,Houston,4692.57,4883.06,7,1
2022-03-03,SHP-100405,Miami,Houston,3504.56,3036.17,14,0
2022-03-03,SHP-100406,LA,Seattle,2308.67,1789.97,7,0
2022-03-04,SHP-100407,Miami,LA,3584.23,2915.49,13,0
2022-03-04,SHP-100408,LA,Chicago,1891.8,4596.18,12,0
2022-03-04,SHP-100409,NY,Seattle,3808.72,8903.76,6,1
2022-03-04,SHP-100410,Houston,Chicago,568.23,1342.31,10,0
2022-03-04,SHP-100411,Houston,Seattle,795.01,1609.49,4,0
2022-03-04,SHP-100412,Seattle,Houston,3637.36,2292.03,10,0
2022-03-04,SHP-100413,Miami,Houston,3744.09,5413.25,1,0
2022-03-05,SHP-100414,Houston,NY,4813.02,6916.53,13,0
2022-03-05,SHP-100415,Miami,Chicago,3030.78,3258.62,6,0
2022-03-05,SHP-100416,Houston,Chicago,791.38,1872.72,2,1
2022-03-05,SHP-100417,Miami,Chicago,4966.5,7878.93,1,0
2022-03-05,SHP-100418,Houston,NY,1288.7,2958.99,10,0
2022-03-05,SHP-100419,NY,Seattle,4185.25,6635.06,12,0
2022-03-06,SHP-100420,NY,Seattle,1911.53,1245.66,12,0
2022-03-06,SHP-100421,NY,LA,3852.39,9601.08,8,0
2022-03-06,SHP-100422,Miami,Chicago,1406.66,1748.29,13,0
2022-03-06,SHP-100423,NY,Chicago,2993.38,1891.67,2,0
2022-03-06,SHP-100424,Seattle,LA,922.33,997.3,1,0
2022-03-06,SHP-100425,LA,Seattle,1606.62,1115.03,5,0
2022-03-06,SHP-100426,Houston,Seattle,1702.91,2286.02,5,0
2022-03-07,SHP-100427,Chicago,Miami,2111.26,4261.06,11,0
2022-03-07,SHP-100428,Seattle,NY,3902.15,4536.98,2,0
2022-03-07,SHP-100429,Miami,Houston,1148.78,2538.07,10,0
2022-03-07,SHP-100430,NY,Seattle,2123.03,4552.07,14,0
2022-03-07,SHP-100431,LA,Chicago,3110.18,1762.66,2,0
2022-03-07,SHP-100432,NY,LA,2594.09,3081.45,7,1
2022-03-08,SHP-100433,Miami,Chicago,4259.01,10373.11,10,0
2022-03-08,SHP-100434,Houston,NY,2659.47,1421.7,2,0
2022-03-08,SHP-100435,LA,NY,326.84,344.2,1,0
2022-03-08,SHP-100436,Houston,Seattle,1105.44,1823.19,10,0
2022-03-08,SHP-100437,Chicago,NY,4055.71,9122.31,9,0
2022-03-08,SHP-100438,Seattle,Houston,742.63,1799.01,14,0
2022-03-08,SHP-100439,Seattle,Houston,4563.23,4200.28,5,0
2022-03-08,SHP-100440,Seattle,Chicago,229.61,385.01,2,0
2022-03-09,SHP-100441,LA,Houston,4905.55,8872.0,9,0
2022-03-09,SHP-100442,Houston,Seattle,1084.83,2034.61,11,0
2022-03-09,SHP-100443,NY,LA,4068.06,8823.78,7,0
2022-03-09,SHP-100444,Houston,LA,1872.35,3787.17,4,0
2022-03-09,SHP-100445,Miami,Seattle,3059.88,2771.61,9,0
2022-03-09,SHP-100446,Houston,Miami,4523.47,7466.44,6,0
2022-03-09,SHP-100447,Houston,NY,222.46,255.5,14,0
2022-03-09,SHP-100448,NY,LA,318.55,733.34,5,0
2022-03-10,SHP-100449,NY,Houston,1814.79,2061.01,6,0
2022-03-10,SHP-100450,Houston,LA,804.41,1737.65,7,0
2022-03-10,SHP-100451,Miami,Chicago,2778.67,4122.6,9,0
2022-03-10,SHP-100452,LA,Chicago,1352.83,1049.45,5,0
2022-03-10,SHP-100453,LA,Miami,3968.21,3459.75,4,0
2022-03-10,SHP-100454,Miami,Seattle,1095.45,1758.84,11,1
2022-03-10,SHP-100455,Seattle,Chicago,813.89,1656.05,9,0
2022-03-11,SHP-100456,NY,Houston,470.47,661.31,11,1
2022-03-11,SHP-100457,Seattle,Miami,2540.8,1755.49,8,0
2022-03-11,SHP-100458,LA,Chicago,2692.64,6478.21,5,0
2022-03-11,SHP-100459,LA,Chicago,522.47,972.0,11,0
2022-03-11,SHP-100460,Houston,Chicago,469.09,581.21,11,0
2022-03-11,SHP-100461,Seattle,Chicago,3397.17,6653.44,1,0
2022-03-11,SHP-100462,LA,Chicago,740.45,1069.36,7,0
2022-03-12,SHP-100463,NY,LA,4842.51,9970.36,4,0
2022-03-12,SHP-100464,Miami,Houston,561.52,304.19,10,0
2022-03-12,SHP-100465,Houston,NY,1953.47,1158.2,7,0
2022-03-12,SHP-100466,Chicago,LA,630.73,1231.47,1,0
2022-03-12,SHP-100467,Miami,Seattle,529.61,1198.18,9,0
2022-03-13,SHP-100468,Miami,LA,4172.75,5419.36,6,0
2022-03-13,SHP-100469,LA,Seattle,1604.66,3450.8,13,0
2022-03-13,SHP-100470,Chicago,Seattle,3678.65,3578.1,4,0
2022-03-13,SHP-100471,Miami,Seattle,4067.32,2094.25,9,0
2022-03-13,SHP-100472,LA,Seattle,849.38,1721.04,8,0
2022-03-13,SHP-100473,Miami,Chicago,2331.0,3259.28,2,0
2022-03-13,SHP-100474,Chicago,Seattle,3181.59,1905.71,7,0
2022-03-13,SHP-100475,Houston,NY,775.27,804.59,1,0
2022-03-14,SHP-100476,Houston,Miami,3272.78,5286.21,2,0
2022-03-14,SHP-100477,NY,LA,1995.43,1579.17,1,0
2022-03-14,SHP-100478,Seattle,Miami,3488.05,8634.42,7,0
2022-03-14,SHP-100479,Seattle,Miami,2000.77,1457.36,14,0
2022-03-14,SHP-100480,Houston,Miami,4169.47,7833.46,9,0
2022-03-14,SHP-100481,Seattle,Miami,1739.91,3195.6,12,0
2022-03-14,SHP-100482,Seattle,Chicago,1428.82,3246.4,14,0
2022-03-15,SHP-100483,Chicago,Miami,2281.31,3341.81,4,0
2022-03-15,SHP-100484,NY,Seattle,2689.45,5604.54,10,0
2022-03-15,SHP-100485,Miami,NY,3987.72,7074.46,1,1
2022-03-15,SHP-100486,Miami,Chicago,592.76,1442.74,5,0
2022-03-15,SHP-100487,Miami,Houston,4828.74,7234.31,9,0
2022-03-16,SHP-100488,NY,Seattle,2792.31,6904.47,12,0
2022-03-16,SHP-100489,NY,Miami,2456.26,5656.79,4,0
2022-03-16,SHP-100490,Miami,Seattle,2100.62,4377.26,6,0
2022-03-16,SHP-100491,Chicago,Miami,560.84,822.34,6,0
2022-03-16,SHP-100492,Seattle,Chicago,1126.17,2112.76,11,1
2022-03-16,SHP-100493,Chicago,LA,640.16,1598.23,6,0
2022-03-16,SHP-100494,Houston,Miami,4936.13,10594.06,13,0
2022-03-16,SHP-100495,Seattle,NY,1397.3,3159.51,8,0
2022-03-17,SHP-100496,LA,Houston,195.49,156.52,9,0
2022-03-17,SHP-100497,Miami,Houston,178.73,122.53,10,0
2022-03-17,SHP-100498,Seattle,Chicago,3102.37,5912.54,1,0
2022-03-17,SHP-100499,Houston,Miami,894.59,1906.86,2,0
2022-03-17,SHP-100500,Miami,NY,4436.7,2549.6,3,0
2022-03-17,SHP-100501,Houston,Seattle,174.02,238.36,3,0
2022-03-17,SHP-100502,Seattle,LA,3002.89,2479.7,12,0
2022-03-17,SHP-100503,Houston,LA,1859.43,1872.53,1,1
2022-03-18,SHP-100504,NY,LA,4273.17,5553.58,9,0
2022-03-18,SHP-100505,Miami,NY,2973.6,4677.06,2,0
2022-03-18,SHP-100506,Seattle,Houston,2153.67,1310.84,9,0
2022-03-18,SHP-100507,Houston,LA,2938.61,6087.4,9,0
2022-03-19,SHP-100508,NY,Miami,4127.21,3153.61,4,0
2022-03-19,SHP-100509,Chicago,Houston,3582.79,8119.24,4,0
2022-03-19,SHP-100510,LA,NY,1838.67,1344.17,12,0
2022-03-19,SHP-100511,LA,Seattle,3243.93,7608.36,11,0
2022-03-19,SHP-100512,LA,Seattle,4852.24,4568.22,2,0
2022-03-19,SHP-100513,Miami,Chicago,2820.49,6154.41,6,0
2022-03-19,SHP-100514,Chicago,Houston,4667.6,4140.75,8,0
2022-03-20,SHP-100515,Miami,NY,4259.73,3087.55,7,0
2022-03-20,SHP-100516,NY,Miami,3157.97,5829.24,6,0
2022-03-20,SHP-100517,Seattle,Miami,1328.01,913.31,7,0
2022-03-20,SHP-100518,Houston,Seattle,2187.35,4175.26,11,1
2022-03-20,SHP-100519,LA,Seattle,1254.93,710.17,10,0
2022-03-20,SHP-100520,Houston,Seattle,3025.97,4347.37,1,0
2022-03-21,SHP-100521,Houston,Chicago,1267.96,1240.28,12,0
2022-03-21,SHP-100522,Miami,Seattle,1515.06,2795.32,12,0
2022-03-21,SHP-100523,Chicago,Miami,1468.38,1432.11,4,1
2022-03-21,SHP-100524,Houston,LA,4369.17,7737.12,14,0
2022-03-21,SHP-100525,Miami,Chicago,4228.7,5233.12,9,0
2022-03-22,SHP-100526,Miami,Houston,120.17,243.46,9,0
2022-03-22,SHP-100527,NY,Chicago,831.86,539.43,11,0
2022-03-22,SHP-100528,Miami,Houston,4501.35,9159.39,5,0
2022-03-22,SHP-100529,Houston,Chicago,4603.21,7854.99,3,0
2022-03-22,SHP-100530,Seattle,LA,225.2,299.92,6,0
2022-03-22,SHP-100531,Houston,NY,226.03,199.2,5,0
2022-03-22,SHP-100532,Miami,Chicago,556.35,921.39,3,0
2022-03-23,SHP-100533,LA,Seattle,2697.19,6531.32,5,0
2022-03-23,SHP-100534,Houston,Chicago,1916.37,1400.81,9,0
2022-03-23,SHP-100535,Miami,Chicago,3690.24,8952.57,5,1
2022-03-23,SHP-100536,Houston,Chicago,4232.48,2841.37,12,1
2022-03-23,SHP-100537,NY,Houston,4348.62,8190.25,2,0
2022-03-23,SHP-100538,Houston,Miami,4871.74,4356.94,11,0
2022-03-24,SHP-100539,Chicago,Houston,4650.89,8574.58,13,0
2022-03-24,SHP-100540,Houston,Miami,198.99,196.1,1,0
2022-03-24,SHP-100541,NY,Houston,228.17,453.86,11,0
2022-03-24,SHP-100542,Miami,NY,2085.68,3915.9,8,0
2022-03-24,SHP-100543,NY,LA,4480.39,4378.81,9,0
2022-03-24,SHP-100544,Houston,Seattle,4732.84,11545.1,3,0
2022-03-25,SHP-100545,Seattle,NY,3110.43,2302.7,9,0
2022-03-25,SHP-100546,Chicago,Miami,2036.9,3860.94,8,0
2022-03-25,SHP-100547,Chicago,Seattle,134.1,73.01,12,0
2022-03-25,SHP-100548,LA,Miami,3600.67,4222.39,12,0
2022-03-25,SHP-100549,Chicago,Miami,302.89,260.75,8,0
2022-03-25,SHP-100550,Miami,Chicago,1891.24,3849.11,13,1
2022-03-26,SHP-100551,Miami,Chicago,2002.89,3991.73,13,0
2022-03-26,SHP-100552,Houston,LA,3911.01,9496.29,12,0
2022-03-26,SHP-100553,Seattle,NY,64.61,46.02,7,1
2022-03-26,SHP-100554,NY,Chicago,4484.29,10699.27,12,0
2022-03-26,SHP-100555,LA,Houston,4999.7,7942.36,14,0
2022-03-26,SHP-100556,Miami,Houston,780.58,774.79,13,0
2022-03-26,SHP-100557,Houston,NY,4137.55,6724.82,10,0
2022-03-26,SHP-100558,NY,LA,1455.49,2857.82,10,0
2022-03-26,SHP-100559,LA,NY,2797.74,1727.7,3,0
2022-03-27,SHP-100560,LA,Miami,1688.8,1915.0,10,0
2022-03-27,SHP-100561,Miami,LA,1938.05,3517.63,14,0
2022-03-27,SHP-100562,Houston,Miami,3664.16,6201.61,5,0
2022-03-27,SHP-100563,Chicago,Miami,1638.42,832.36,5,0
2022-03-27,SHP-100564,NY,LA,985.07,2217.11,9,0
2022-03-27,SHP-100565,Seattle,Houston,1195.14,2880.33,6,0
2022-03-27,SHP-100566,Miami,Chicago,4054.04,3114.14,8,0
2022-03-28,SHP-100567,Miami,Seattle,374.76,770.86,5,0
2022-03-28,SHP-100568,Chicago,LA,3519.14,2765.73,6,0
2022-03-28,SHP-100569,NY,Seattle,3304.11,5677.43,10,0
2022-03-28,SHP-100570,Chicago,Seattle,2644.71,4963.75,5,0
2022-03-28,SHP-100571,Seattle,NY,1129.98,2666.14,8,0
2022-03-28,SHP-100572,Houston,Chicago,564.4,963.54,8,0
2022-03-28,SHP-100573,Chicago,NY,1076.77,1186.88,7,0
2022-03-28,SHP-100574,Seattle,Houston,1166.44,1091.75,5,0
2022-03-29,SHP-100575,Chicago,NY,2192.74,4983.85,10,0
2022-03-29,SHP-100576,NY,Seattle,2895.97,1968.66,10,0
2022-03-29,SHP-100577,Seattle,Houston,3677.82,5914.11,14,0
2022-03-29,SHP-100578,Seattle,Chicago,2822.28,2212.29,4,0
2022-03-29,SHP-100579,Houston,NY,518.27,408.41,9,0
2022-03-29,SHP-100580,LA,Houston,3244.49,7975.06,5,0
2022-03-29,SHP-100581,NY,LA,4467.45,10966.73,4,0
2022-03-29,SHP-100582,NY,Chicago,3779.35,8046.14,2,0
2022-03-30,SHP-100583,Seattle,Chicago,1180.07,1233.55,10,0
2022-03-30,SHP-100584,Seattle,Miami,4166.06,9764.98,4,0
2022-03-30,SHP-100585,Houston,Chicago,4106.97,5259.06,6,1
2022-03-30,SHP-100586,Chicago,NY,4021.39,2955.74,4,0
2022-03-30,SHP-100587,NY,Chicago,735.45,609.44,13,0
2022-03-31,SHP-100588,Seattle,Houston,1941.55,3048.91,10,0
2022-03-31,SHP-100589,Seattle,Miami,3648.1,2471.24,1,0
2022-03-31,SHP-100590,LA,Seattle,1293.9,1760.88,9,0
2022-03-31,SHP-100591,Chicago,Seattle,1554.88,2690.1,7,0
2022-03-31,SHP-100592,Seattle,Miami,3213.54,5626.2,4,0
2022-03-31,SHP-100593,Chicago,LA,4557.25,4561.61,8,0
2022-03-31,SHP-100594,Miami,Seattle,1560.68,3628.3,6,0
2022-04-01,SHP-100595,NY,LA,596.99,978.72,12,0
2022-04-01,SHP-100596,Seattle,Houston,3315.13,4994.9,5,0
2022-04-01,SHP-100597,LA,Seattle,4243.53,3910.3,7,0
2022-04-01,SHP-100598,Miami,Houston,878.47,1033.0,12,0
2022-04-01,SHP-100599,Chicago,Houston,220.41,310.31,14,0
2022-04-02,SHP-100600,Houston,NY,3776.51,6037.98,13,0
2022-04-02,SHP-100601,LA,Seattle,949.09,851.96,14,0
2022-04-02,SHP-100602,Seattle,Chicago,4169.42,2580.57,12,0
2022-04-02,SHP-100603,NY,Seattle,4517.0,6417.5,8,0
2022-04-02,SHP-100604,LA,Miami,1878.55,2129.82,10,0
2022-04-02,SHP-100605,LA,Houston,2466.73,4126.43,9,0
2022-04-02,SHP-100606,LA,Houston,3910.65,9479.52,2,0
2022-04-02,SHP-100607,Seattle,Miami,1261.53,701.51,3,0
2022-04-03,SHP-100608,Seattle,Houston,1384.88,905.74,3,0
2022-04-03,SHP-100609,LA,Seattle,248.56,488.87,9,0
2022-04-03,SHP-100610,Chicago,Seattle,3315.86,1843.81,8,0
2022-04-03,SHP-100611,LA,Chicago,597.82,594.65,9,0
2022-04-03,SHP-100612,LA,Houston,2474.5,5151.32,4,0
2022-04-03,SHP-100613,Houston,Chicago,3636.11,4414.06,9,0
2022-04-03,SHP-100614,Seattle,Houston,2068.83,3477.87,12,0
2022-04-04,SHP-100615,LA,Seattle,619.52,1233.26,13,0
2022-04-04,SHP-100616,NY,LA,4699.35,8314.81,2,0
2022-04-04,SHP-100617,Miami,Houston,2233.3,2704.48,4,0
2022-04-04,SHP-100618,Houston,Chicago,2519.36,3714.89,2,0
2022-04-04,SHP-100619,Chicago,NY,2844.87,3745.24,10,0
2022-04-04,SHP-100620,Miami,Houston,3820.5,3279.39,11,0
2022-04-04,SHP-100621,Seattle,Chicago,2725.53,5668.17,13,1
2022-04-04,SHP-100622,Miami,Seattle,3982.63,8782.79,3,0
2022-04-04,SHP-100623,Chicago,Miami,3821.75,7907.33,13,0
2022-04-05,SHP-100624,LA,Miami,1687.04,3225.83,9,0
2022-04-05,SHP-100625,Chicago,Miami,3981.91,6119.43,2,0
2022-04-05,SHP-100626,LA,Seattle,3999.32,5980.0,6,0
2022-04-05,SHP-100627,Seattle,NY,3283.58,4184.96,13,0
2022-04-05,SHP-100628,NY,Seattle,1041.16,1591.71,5,0
2022-04-05,SHP-100629,Houston,Seattle,552.75,1290.83,6,0
2022-04-05,SHP-100630,Miami,Chicago,4120.79,9334.76,8,0
2022-04-06,SHP-100631,Houston,LA,3709.6,3312.33,6,0
2022-04-06,SHP-100632,LA,Seattle,3086.51,5220.07,1,0
2022-04-06,SHP-100633,Chicago,Miami,2557.35,2170.64,7,0
2022-04-06,SHP-100634,Seattle,Miami,3443.25,2998.13,13,0
2022-04-06,SHP-100635,Seattle,Houston,3242.03,3247.95,10,0
2022-04-06,SHP-100636,Miami,Houston,1718.44,1195.56,5,0
2022-04-07,SHP-100637,LA,Seattle,4819.4,2693.45,9,0
2022-04-07,SHP-100638,Houston,Seattle,304.58,649.64,4,0
2022-04-07,SHP-100639,LA,Houston,1392.75,3424.76,1,0
2022-04-07,SHP-100640,Seattle,Chicago,166.36,193.13,9,0
2022-04-07,SHP-100641,Chicago,Miami,4261.73,6261.32,8,0
2022-04-07,SHP-100642,Seattle,LA,3835.86,9358.86,3,0
2022-04-07,SHP-100643,NY,Miami,4651.25,7827.84,14,0
2022-04-07,SHP-100644,Houston,Miami,2162.73,2271.23,13,0
2022-04-07,SHP-100645,Seattle,Chicago,161.29,388.74,3,0
2022-04-08,SHP-100646,Houston,LA,3392.5,2479.86,14,0
2022-04-08,SHP-100647,Miami,Chicago,3983.95,8114.95,4,0
2022-04-08,SHP-100648,Chicago,Houston,3720.51,8487.85,5,0
2022-04-08,SHP-100649,Chicago,NY,3957.4,9282.39,3,0
2022-04-08,SHP-100650,Houston,Chicago,4555.17,9520.09,2,0
2022-04-08,SHP-100651,LA,Seattle,1084.84,904.73,9,0
2022-04-08,SHP-100652,Houston,NY,2871.58,4505.16,7,0
2022-04-09,SHP-100653,Chicago,Miami,3236.26,4087.16,14,0
2022-04-09,SHP-100654,Houston,Chicago,4795.97,9738.29,10,0
2022-04-09,SHP-100655,NY,Seattle,3844.46,5841.01,9,0
2022-04-09,SHP-100656,NY,Houston,3794.1,6486.73,4,0
2022-04-09,SHP-100657,LA,Houston,359.59,715.87,1,0
2022-04-10,SHP-100658,Chicago,Miami,326.95,627.89,6,0
2022-04-10,SHP-100659,Chicago,Houston,2299.51,1310.51,12,0
2022-04-10,SHP-100660,Seattle,Chicago,1392.77,3352.7,1,0
2022-04-10,SHP-100661,Houston,NY,4003.04,5811.89,12,0
2022-04-10,SHP-100662,Seattle,LA,4729.94,7461.06,9,0
2022-04-10,SHP-100663,Seattle,NY,1169.9,2014.67,9,0
2022-04-10,SHP-100664,Miami,Houston,4849.22,7474.12,4,0
2022-04-10,SHP-100665,NY,LA,3358.22,2599.28,14,0
2022-04-11,SHP-100666,NY,Houston,1594.16,1192.39,13,0
2022-04-11,SHP-100667,Seattle,Miami,2463.26,4005.08,2,0
2022-04-11,SHP-100668,Miami,NY,1263.51,1400.78,1,0
2022-04-11,SHP-100669,LA,Chicago,3151.81,6495.88,7,0
2022-04-11,SHP-100670,NY,Seattle,378.43,855.9,2,0
2022-04-11,SHP-100671,NY,Seattle,1496.08,1201.78,9,0
2022-04-12,SHP-100672,NY,Chicago,3478.56,4274.76,4,0
2022-04-12,SHP-100673,Miami,Chicago,50.4,122.36,2,0
2022-04-12,SHP-100674,LA,Chicago,1546.71,3278.13,11,0
2022-04-12,SHP-100675,Houston,Miami,1603.5,2033.6,11,0
2022-04-12,SHP-100676,NY,Seattle,4894.96,12014.35,13,0
2022-04-12,SHP-100677,Houston,LA,4257.19,10442.82,5,0
2022-04-12,SHP-100678,Miami,NY,2342.17,1460.16,5,0
2022-04-13,SHP-100679,LA,Seattle,4020.33,5988.24,7,1
2022-04-13,SHP-100680,Chicago,Houston,3284.9,4011.04,3,0
2022-04-13,SHP-100681,LA,Seattle,4091.58,8596.59,7,0
2022-04-13,SHP-100682,LA,NY,263.43,371.08,10,0
2022-04-13,SHP-100683,LA,Miami,1971.16,2061.05,11,0
2022-04-13,SHP-100684,Seattle,Miami,455.18,622.4,3,0
2022-04-14,SHP-100685,Seattle,Houston,676.39,907.71,12,0
2022-04-14,SHP-100686,Houston,Miami,4847.75,8828.08,3,0
2022-04-14,SHP-100687,NY,LA,692.58,479.78,10,0
2022-04-14,SHP-100688,LA,Houston,38.9,85.78,4,0
2022-04-14,SHP-100689,Seattle,Miami,3113.58,4539.25,1,0
2022-04-14,SHP-100690,Seattle,LA,864.74,1373.43,11,1
2022-04-14,SHP-100691,NY,Chicago,3721.73,4085.43,4,0
2022-04-14,SHP-100692,LA,Seattle,1076.57,785.25,1,0
2022-04-14,SHP-100693,Miami,NY,3938.3,9622.68,5,0
2022-04-15,SHP-100694,Chicago,Seattle,3629.28,2300.98,12,0
2022-04-15,SHP-100695,Seattle,Chicago,2011.25,2508.43,7,0
2022-04-15,SHP-100696,LA,Miami,3921.26,4051.33,8,1
2022-04-15,SHP-100697,LA,Houston,4612.47,8119.66,7,0
2022-04-15,SHP-100698,Miami,Houston,1483.49,2273.26,13,0
2022-04-15,SHP-100699,Houston,Chicago,260.7,132.86,1,0
2022-04-16,SHP-100700,Chicago,NY,3000.83,6540.06,3,0
2022-04-16,SHP-100701,Houston,Seattle,1491.17,1187.91,1,1
2022-04-16,SHP-100702,NY,Miami,3029.59,3748.64,2,0
2022-04-16,SHP-100703,Seattle,Miami,1674.2,3185.46,8,0
2022-04-16,SHP-100704,LA,Seattle,4330.85,7551.04,11,0
2022-04-16,SHP-100705,Miami,NY,1047.8,2269.83,8,0
2022-04-17,SHP-100706,LA,Seattle,1898.34,1182.52,9,0
2022-04-17,SHP-100707,Seattle,LA,3828.23,4550.63,1,0
2022-04-17,SHP-100708,Houston,LA,2024.89,3139.42,7,0
2022-04-17,SHP-100709,LA,Miami,4594.39,5925.84,1,0
2022-04-17,SHP-100710,Miami,Chicago,516.97,358.31,1,0
2022-04-17,SHP-100711,LA,Seattle,2873.96,5986.97,14,0
2022-04-18,SHP-100712,Miami,NY,151.38,294.05,2,0
2022-04-18,SHP-100713,Miami,LA,187.41,105.22,13,0
2022-04-18,SHP-100714,LA,Seattle,1001.96,2356.69,6,0
2022-04-18,SHP-100715,Seattle,Chicago,3711.56,6871.76,1,0
2022-04-18,SHP-100716,Miami,LA,4827.14,7874.73,2,0
2022-04-18,SHP-100717,Chicago,Seattle,3599.47,8052.64,2,0
2022-04-18,SHP-100718,LA,Houston,1879.48,2414.72,5,0
2022-04-18,SHP-100719,NY,LA,3321.52,2272.95,12,0
2022-04-19,SHP-100720,Chicago,Miami,824.59,1500.36,6,0
2022-04-19,SHP-100721,LA,Chicago,831.99,1564.72,2,0
2022-04-19,SHP-100722,Miami,Houston,4435.9,10911.91,6,1
2022-04-19,SHP-100723,Miami,Seattle,929.82,2273.64,13,0
2022-04-19,SHP-100724,Houston,NY,3393.45,5225.01,7,0
2022-04-19,SHP-100725,Houston,Seattle,4392.14,3835.76,5,0
2022-04-19,SHP-100726,Chicago,Seattle,2969.18,3156.46,4,0
2022-04-19,SHP-100727,NY,Seattle,1410.77,2188.38,2,0
2022-04-20,SHP-100728,Houston,Chicago,599.83,1073.65,14,0
2022-04-20,SHP-100729,LA,Miami,2725.82,6366.13,4,0
2022-04-20,SHP-100730,Chicago,LA,2412.45,3538.84,4,0
2022-04-20,SHP-100731,NY,LA,4679.09,7825.49,8,0
2022-04-20,SHP-100732,Miami,NY,2863.52,4162.74,4,0
2022-04-20,SHP-100733,Seattle,Miami,2203.79,5139.78,8,0
2022-04-20,SHP-100734,Seattle,Chicago,2432.97,1598.91,11,1
2022-04-20,SHP-100735,Miami,NY,1154.76,1230.06,2,0
2022-04-21,SHP-100736,Houston,NY,795.85,883.33,14,0
2022-04-21,SHP-100737,LA,Houston,1364.89,997.42,13,0
2022-04-21,SHP-100738,LA,Seattle,4615.07,10944.8,11,1
2022-04-21,SHP-100739,Houston,NY,497.87,626.35,7,0
2022-04-21,SHP-100740,Seattle,Chicago,4577.07,7035.61,3,0
2022-04-21,SHP-100741,NY,Houston,2011.74,2776.32,10,0
2022-04-22,SHP-100742,Seattle,Miami,4877.37,10483.03,14,0
2022-04-22,SHP-100743,Miami,Houston,337.66,389.45,10,0
2022-04-22,SHP-100744,Miami,Houston,3947.24,9507.16,10,0
2022-04-22,SHP-100745,Seattle,Chicago,556.37,689.67,13,0
2022-04-22,SHP-100746,Chicago,NY,3527.78,5326.79,5,0
2022-04-22,SHP-100747,NY,Chicago,3768.29,7628.79,13,0
2022-04-23,SHP-100748,LA,Miami,1826.11,3553.82,1,0
2022-04-23,SHP-100749,Miami,Houston,672.53,642.96,14,0
2022-04-23,SHP-100750,Seattle,Houston,550.32,979.55,8,0
2022-04-23,SHP-100751,NY,LA,2835.52,3677.84,3,0
2022-04-23,SHP-100752,Seattle,Miami,3772.96,9394.59,2,0
2022-04-23,SHP-100753,Seattle,Miami,2469.54,3210.38,10,0
2022-04-23,SHP-100754,NY,LA,644.02,1078.3,3,0
2022-04-23,SHP-100755,LA,Chicago,3605.48,2411.92,14,0
2022-04-23,SHP-100756,Miami,Seattle,4917.94,5286.78,3,0
2022-04-23,SHP-100757,Seattle,LA,2090.13,2008.26,7,0
2022-04-24,SHP-100758,Chicago,Miami,4824.03,6779.47,2,0
2022-04-24,SHP-100759,Houston,Chicago,4790.57,6070.16,10,0
2022-04-24,SHP-100760,NY,Seattle,4833.52,8096.78,13,0
2022-04-24,SHP-100761,Houston,Chicago,4660.87,10423.34,7,1
2022-04-24,SHP-100762,Chicago,LA,1862.79,4449.48,12,0
2022-04-24,SHP-100763,Houston,Miami,2537.76,3070.5,5,0
2022-04-24,SHP-100764,LA,Seattle,377.49,376.99,3,0
2022-04-25,SHP-100765,Houston,LA,3513.19,7449.29,10,0
2022-04-25,SHP-100766,LA,Miami,4352.29,6825.13,13,0
2022-04-25,SHP-100767,Seattle,Miami,2308.4,1161.99,13,0
2022-04-25,SHP-100768,Houston,Miami,1067.18,2069.1,5,0
2022-04-25,SHP-100769,Chicago,NY,4572.67,5131.71,13,0
2022-04-25,SHP-100770,NY,Seattle,3479.64,3812.78,9,0
2022-04-25,SHP-100771,LA,NY,4334.4,6199.65,4,0
2022-04-26,SHP-100772,LA,Houston,1756.89,909.44,7,0
2022-04-26,SHP-100773,Houston,Seattle,4610.13,3407.72,13,0
2022-04-26,SHP-100774,Miami,Seattle,1448.49,835.76,12,1
2022-04-26,SHP-100775,Seattle,Chicago,1574.85,3738.04,11,0
2022-04-26,SHP-100776,Houston,LA,66.7,109.48,6,0
2022-04-26,SHP-100777,Miami,Chicago,3139.44,5135.05,12,0
2022-04-26,SHP-100778,Miami,Seattle,1371.68,2284.62,14,1
2022-04-26,SHP-100779,Houston,LA,1123.33,2318.21,3,0
