date,campaign_id,platform,ad_spend,impressions,clicks,conversions,cost_per_acquisition
2022-07-08,CAMP-1372,Facebook,4307.14,224644,10074,664,6.49
2022-07-09,CAMP-1373,Facebook,2528.22,69107,1471,119,21.25
2022-07-09,CAMP-1374,Facebook,3550.98,186543,4168,88,40.35
2022-07-09,CAMP-1375,LinkedIn,2707.56,124730,1247,67,40.41
2022-07-09,CAMP-1376,TikTok,826.94,37965,1238,110,7.52
2022-07-09,CAMP-1377,LinkedIn,704.72,26254,1031,83,8.49
2022-07-09,CAMP-1378,LinkedIn,3169.7,176051,3937,117,27.09
2022-07-09,CAMP-1379,Facebook,2017.61,31039,1465,85,23.74
2022-07-09,CAMP-1380,Google Ads,3684.86,145061,6026,270,13.65
2022-07-09,CAMP-1381,LinkedIn,4635.24,263971,6456,538,8.62
2022-07-10,CAMP-1382,Google Ads,4952.87,454179,13651,808,6.13
2022-07-10,CAMP-1383,LinkedIn,3730.88,313889,3530,261,14.29
2022-07-10,CAMP-1384,LinkedIn,4592.64,181300,5551,222,20.69
2022-07-10,CAMP-1385,Facebook,1291.83,101061,2508,70,18.45
2022-07-10,CAMP-1386,Facebook,4971.07,61708,1131,83,59.89
2022-07-10,CAMP-1387,TikTok,3381.52,149403,2520,82,41.24
2022-07-10,CAMP-1388,Facebook,2623.86,228791,7584,199,13.19
2022-07-10,CAMP-1389,Facebook,2060.72,99633,3703,318,6.48
2022-07-10,CAMP-1390,LinkedIn,1026.02,48594,1759,53,19.36
2022-07-10,CAMP-1391,Google Ads,4319.5,251298,10619,1050,4.11
2022-07-10,CAMP-1392,LinkedIn,4340.35,414168,10833,432,10.05
2022-07-11,CAMP-1393,TikTok,309.45,21169,816,80,3.87
2022-07-11,CAMP-1394,LinkedIn,4862.87,420392,7490,645,7.54
2022-07-11,CAMP-1395,Google Ads,661.69,7306,155,12,55.14
2022-07-11,CAMP-1396,Google Ads,3847.94,93581,1226,55,69.96
2022-07-11,CAMP-1397,Facebook,4244.44,170637,5426,272,15.6
2022-07-11,CAMP-1398,Facebook,3353.23,306130,9522,225,14.9
2022-07-11,CAMP-1399,TikTok,394.65,12667,374,24,16.44
2022-07-11,CAMP-1400,Google Ads,4686.07,71433,3354,118,39.71
2022-07-11,CAMP-1401,Google Ads,2230.0,172334,2468,94,23.72
2022-07-11,CAMP-1402,TikTok,4199.71,271561,6553,176,23.86
2022-07-12,CAMP-1403,TikTok,804.46,21811,982,75,10.73
2022-07-12,CAMP-1404,Google Ads,179.38,14073,666,57,3.15
2022-07-12,CAMP-1405,TikTok,2978.67,281469,6707,335,8.89
2022-07-12,CAMP-1406,Facebook,4258.77,214994,3738,182,23.4
2022-07-12,CAMP-1407,Facebook,3092.17,293284,12050,899,3.44
2022-07-12,CAMP-1408,Facebook,3874.71,110201,5406,197,19.67
2022-07-12,CAMP-1409,LinkedIn,2260.47,193381,8883,297,7.61
2022-07-12,CAMP-1410,TikTok,2008.85,128995,2407,99,20.29
2022-07-12,CAMP-1411,Google Ads,245.2,19780,511,33,7.43
2022-07-13,CAMP-1412,Facebook,4169.69,242071,8238,578,7.21
2022-07-13,CAMP-1413,Facebook,4813.11,329877,14591,1454,3.31
2022-07-13,CAMP-1414,LinkedIn,3932.3,303919,13102,368,10.69
2022-07-13,CAMP-1415,TikTok,3551.19,119309,5203,280,12.68
2022-07-13,CAMP-1416,Google Ads,2958.21,70196,1215,56,52.83
2022-07-13,CAMP-1417,TikTok,4420.5,265907,10219,959,4.61
2022-07-13,CAMP-1418,LinkedIn,1402.63,72077,2704,76,18.46
2022-07-13,CAMP-1419,LinkedIn,582.51,37145,1591,92,6.33
2022-07-14,CAMP-1420,TikTok,4136.18,390071,19363,1395,2.97
2022-07-14,CAMP-1421,Facebook,2744.86,141376,3734,205,13.39
2022-07-14,CAMP-1422,LinkedIn,4562.09,90453,2759,246,18.55
2022-07-14,CAMP-1423,LinkedIn,3541.89,103783,1992,161,22.0
2022-07-14,CAMP-1424,LinkedIn,3812.26,298113,12882,345,11.05
2022-07-14,CAMP-1425,Facebook,1234.67,83805,2396,81,15.24
2022-07-14,CAMP-1426,LinkedIn,858.56,56971,1439,43,19.97
2022-07-14,CAMP-1427,LinkedIn,4109.42,289657,14051,1053,3.9
2022-07-15,CAMP-1428,TikTok,3062.27,251051,4719,461,6.64
2022-07-15,CAMP-1429,Google Ads,4753.69,227600,7390,493,9.64
2022-07-15,CAMP-1430,TikTok,153.36,12786,323,12,12.78
2022-07-15,CAMP-1431,Facebook,4251.81,169767,2741,99,42.95
2022-07-15,CAMP-1432,Facebook,900.46,41365,465,9,100.05
2022-07-15,CAMP-1433,LinkedIn,4625.61,336650,9682,762,6.07
2022-07-15,CAMP-1434,Facebook,1586.83,49565,1985,45,35.26
2022-07-15,CAMP-1435,LinkedIn,3173.34,272304,11963,506,6.27
2022-07-15,CAMP-1436,TikTok,465.52,4871,79,5,93.1
2022-07-15,CAMP-1437,Google Ads,3443.49,209950,7559,338,10.19
2022-07-15,CAMP-1438,LinkedIn,902.43,70195,2594,97,9.3
2022-07-16,CAMP-1439,Facebook,1640.28,129849,4063,234,7.01
2022-07-16,CAMP-1440,TikTok,4279.99,371644,12105,472,9.07
2022-07-16,CAMP-1441,TikTok,3922.36,105869,1381,104,37.72
2022-07-16,CAMP-1442,Facebook,2986.32,91519,2846,103,28.99
2022-07-16,CAMP-1443,LinkedIn,350.52,6663,198,11,31.87
2022-07-16,CAMP-1444,TikTok,3429.7,149241,5262,399,8.6
2022-07-16,CAMP-1445,Facebook,648.45,58455,2422,223,2.91
2022-07-16,CAMP-1446,Facebook,3765.77,299033,13838,1077,3.5
2022-07-16,CAMP-1447,LinkedIn,2908.05,37134,1259,34,85.53
2022-07-16,CAMP-1448,LinkedIn,3537.39,245623,8133,685,5.16
2022-07-17,CAMP-1449,TikTok,3525.36,53464,650,19,185.55
2022-07-17,CAMP-1450,TikTok,3121.8,252997,5619,294,10.62
2022-07-17,CAMP-1451,Google Ads,4200.28,380105,7990,274,15.33
2022-07-17,CAMP-1452,Facebook,1657.1,107395,4898,229,7.24
2022-07-17,CAMP-1453,Facebook,4348.28,372321,11042,1078,4.03
2022-07-17,CAMP-1454,Facebook,1767.14,78329,3658,347,5.09
2022-07-17,CAMP-1455,Google Ads,1607.33,70808,1070,100,16.07
2022-07-17,CAMP-1456,TikTok,139.17,12309,603,19,7.32
2022-07-18,CAMP-1457,LinkedIn,956.15,33690,1345,128,7.47
2022-07-18,CAMP-1458,Google Ads,606.66,31868,1158,90,6.74
2022-07-18,CAMP-1459,Google Ads,254.84,10304,416,26,9.8
2022-07-18,CAMP-1460,TikTok,254.99,10692,396,10,25.5
2022-07-18,CAMP-1461,Facebook,1305.1,57658,1769,160,8.16
2022-07-18,CAMP-1462,LinkedIn,1981.58,122453,4948,173,11.45
2022-07-18,CAMP-1463,Facebook,3217.12,125903,1581,155,20.76
2022-07-18,CAMP-1464,LinkedIn,2168.89,61787,879,64,33.89
2022-07-18,CAMP-1465,LinkedIn,4648.86,335284,6282,481,9.66
2022-07-18,CAMP-1466,LinkedIn,4585.65,331359,10772,625,7.34
2022-07-19,CAMP-1467,Facebook,1498.29,103159,1597,53,28.27
2022-07-19,CAMP-1468,Facebook,1004.33,26828,678,55,18.26
2022-07-19,CAMP-1469,TikTok,743.72,16554,634,58,12.82
2022-07-19,CAMP-1470,Facebook,1680.21,146716,4517,127,13.23
2022-07-19,CAMP-1471,Facebook,355.28,21268,778,57,6.23
2022-07-19,CAMP-1472,Google Ads,716.81,39706,779,69,10.39
2022-07-19,CAMP-1473,Facebook,3766.01,291115,6963,658,5.72
2022-07-19,CAMP-1474,TikTok,2438.62,172122,7656,388,6.29
2022-07-19,CAMP-1475,TikTok,2217.84,193685,6043,133,16.68
2022-07-20,CAMP-1476,Facebook,4516.74,335838,16353,1014,4.45
2022-07-20,CAMP-1477,TikTok,3757.95,45534,1935,61,61.61
2022-07-20,CAMP-1478,LinkedIn,3552.93,126117,5896,418,8.5
2022-07-20,CAMP-1479,TikTok,2121.94,57677,2332,163,13.02
2022-07-20,CAMP-1480,TikTok,2334.77,180130,6106,449,5.2
2022-07-20,CAMP-1481,TikTok,4589.65,246168,7416,312,14.71
2022-07-20,CAMP-1482,LinkedIn,324.73,16844,582,53,6.13
2022-07-20,CAMP-1483,Facebook,2795.73,122148,2786,213,13.13
2022-07-20,CAMP-1484,Google Ads,1399.88,117945,4369,210,6.67
2022-07-20,CAMP-1485,TikTok,315.02,3441,84,2,157.51
2022-07-21,CAMP-1486,TikTok,3573.79,260268,5299,219,16.32
2022-07-21,CAMP-1487,LinkedIn,1639.98,21203,445,42,39.05
2022-07-21,CAMP-1488,Google Ads,2127.44,205748,3462,97,21.93
2022-07-21,CAMP-1489,Facebook,2266.29,28389,520,28,80.94
2022-07-21,CAMP-1490,Facebook,3825.61,117115,1580,101,37.88
2022-07-21,CAMP-1491,Facebook,2465.31,41280,711,65,37.93
2022-07-21,CAMP-1492,LinkedIn,963.67,45536,1431,80,12.05
2022-07-21,CAMP-1493,LinkedIn,2611.21,190880,2539,88,29.67
2022-07-22,CAMP-1494,TikTok,4356.31,56480,2173,208,20.94
2022-07-22,CAMP-1495,Facebook,3083.33,50840,1691,157,19.64
2022-07-22,CAMP-1496,TikTok,4839.99,472259,15023,1245,3.89
2022-07-22,CAMP-1497,Facebook,2187.95,205860,8764,672,3.26
2022-07-22,CAMP-1498,LinkedIn,2783.57,211478,6305,613,4.54
2022-07-22,CAMP-1499,Facebook,1366.19,20999,1001,95,14.38
2022-07-22,CAMP-1500,LinkedIn,2441.86,97701,4365,114,21.42
2022-07-22,CAMP-1501,TikTok,3933.15,117723,3761,193,20.38
2022-07-22,CAMP-1502,TikTok,1806.37,61677,1521,95,19.01
2022-07-23,CAMP-1503,TikTok,4946.47,287090,8531,464,10.66
2022-07-23,CAMP-1504,Google Ads,67.88,2596,84,6,11.31
2022-07-23,CAMP-1505,TikTok,3072.92,269414,9361,495,6.21
2022-07-23,CAMP-1506,LinkedIn,3679.87,216675,10724,767,4.8
2022-07-23,CAMP-1507,Google Ads,1033.54,58886,1015,23,44.94
2022-07-23,CAMP-1508,Google Ads,1544.81,22907,931,41,37.68
2022-07-23,CAMP-1509,LinkedIn,1214.6,51866,784,24,50.61
2022-07-23,CAMP-1510,Google Ads,335.85,24600,252,19,17.68
2022-07-23,CAMP-1511,LinkedIn,4271.17,80671,2580,176,24.27
2022-07-24,CAMP-1512,Google Ads,1215.5,87262,3706,112,10.85
2022-07-24,CAMP-1513,Google Ads,2444.45,217818,10258,892,2.74
2022-07-24,CAMP-1514,TikTok,1758.04,79080,1385,114,15.42
2022-07-24,CAMP-1515,LinkedIn,4938.6,452250,10640,657,7.52
2022-07-24,CAMP-1516,Google Ads,1625.48,51325,1950,140,11.61
2022-07-24,CAMP-1517,TikTok,3008.84,122161,1906,78,38.57
2022-07-24,CAMP-1518,Facebook,1369.34,136384,6467,193,7.1
2022-07-24,CAMP-1519,TikTok,4272.75,303934,9382,863,4.95
2022-07-24,CAMP-1520,Google Ads,3719.67,188785,4768,421,8.84
2022-07-24,CAMP-1521,Google Ads,233.37,11907,335,15,15.56
2022-07-24,CAMP-1522,Google Ads,4648.22,370927,7839,574,8.1
2022-07-25,CAMP-1523,TikTok,4819.95,302806,13504,297,16.23
2022-07-25,CAMP-1524,TikTok,4441.59,108419,1411,130,34.17
2022-07-25,CAMP-1525,LinkedIn,3363.75,305163,7835,618,5.44
2022-07-25,CAMP-1526,TikTok,1933.02,94773,2110,116,16.66
2022-07-25,CAMP-1527,TikTok,637.02,18435,430,12,53.09
2022-07-25,CAMP-1528,Google Ads,4829.65,478293,17781,913,5.29
2022-07-25,CAMP-1529,Facebook,1750.43,134290,4856,191,9.16
2022-07-25,CAMP-1530,Google Ads,3979.58,179142,5422,225,17.69
2022-07-25,CAMP-1531,LinkedIn,4166.95,139416,3761,373,11.17
2022-07-26,CAMP-1532,Google Ads,118.67,8592,359,16,7.42
2022-07-26,CAMP-1533,TikTok,3914.31,205084,8955,252,15.53
2022-07-26,CAMP-1534,TikTok,2072.67,32640,612,26,79.72
2022-07-26,CAMP-1535,Facebook,493.75,47087,632,54,9.14
2022-07-26,CAMP-1536,LinkedIn,146.86,6126,173,6,24.48
2022-07-26,CAMP-1537,LinkedIn,643.87,9309,210,8,80.48
2022-07-26,CAMP-1538,Google Ads,4336.06,220496,3439,97,44.7
2022-07-26,CAMP-1539,LinkedIn,692.22,57107,1693,156,4.44
2022-07-26,CAMP-1540,LinkedIn,3916.43,276204,6551,223,17.56
2022-07-26,CAMP-1541,Facebook,1774.66,138494,3740,151,11.75
2022-07-27,CAMP-1542,TikTok,3268.78,64560,818,49,66.71
2022-07-27,CAMP-1543,Facebook,1158.59,35915,1634,81,14.3
2022-07-27,CAMP-1544,Google Ads,1248.14,80650,1049,29,43.04
2022-07-27,CAMP-1545,TikTok,257.58,21508,965,79,3.26
2022-07-27,CAMP-1546,LinkedIn,3292.88,63400,1093,32,102.9
2022-07-27,CAMP-1547,TikTok,804.25,24556,456,44,18.28
2022-07-27,CAMP-1548,Google Ads,795.17,14109,250,22,36.14
2022-07-27,CAMP-1549,TikTok,135.24,2298,86,2,67.62
2022-07-27,CAMP-1550,TikTok,1268.73,95934,3490,277,4.58
2022-07-27,CAMP-1551,Facebook,4828.15,230039,11198,1078,4.48
2022-07-27,CAMP-1552,Facebook,2589.98,133014,6532,226,11.46
2022-07-27,CAMP-1553,Google Ads,3800.61,70278,3044,276,13.77
2022-07-28,CAMP-1554,Google Ads,1610.43,79386,1513,132,12.2
2022-07-28,CAMP-1555,LinkedIn,1310.41,93415,3125,155,8.45
2022-07-28,CAMP-1556,LinkedIn,1817.5,86724,2305,215,8.45
2022-07-28,CAMP-1557,Google Ads,2843.93,154491,7397,241,11.8
2022-07-28,CAMP-1558,Facebook,3942.35,98100,1728,169,23.33
2022-07-28,CAMP-1559,TikTok,2888.43,242991,3024,299,9.66
2022-07-28,CAMP-1560,TikTok,2374.44,149724,6968,639,3.72
2022-07-28,CAMP-1561,LinkedIn,292.71,25676,712,30,9.76
2022-07-28,CAMP-1562,Google Ads,3707.74,161951,8096,420,8.83
2022-07-28,CAMP-1563,Facebook,4510.85,423110,5038,406,11.11
2022-07-28,CAMP-1564,Google Ads,2417.07,121317,2760,83,29.12
2022-07-29,CAMP-1565,Google Ads,2949.2,58440,2140,205,14.39
2022-07-29,CAMP-1566,Google Ads,2877.11,284913,4354,159,18.1
2022-07-29,CAMP-1567,TikTok,3239.69,68730,2715,87,37.24
2022-07-29,CAMP-1568,Google Ads,1428.1,45562,1815,173,8.25
2022-07-29,CAMP-1569,Facebook,4603.51,180033,2878,73,63.06
2022-07-29,CAMP-1570,LinkedIn,1545.0,58769,1052,74,20.88
2022-07-29,CAMP-1571,Facebook,314.01,18097,336,11,28.55
2022-07-29,CAMP-1572,Google Ads,4749.11,65441,1530,48,98.94
2022-07-29,CAMP-1573,TikTok,1391.8,32109,1543,115,12.1
2022-07-30,CAMP-1574,Google Ads,4159.09,412451,4202,416,10.0
2022-07-30,CAMP-1575,Facebook,3656.68,213851,9423,553,6.61
2022-07-30,CAMP-1576,TikTok,441.73,15066,215,6,73.62
2022-07-30,CAMP-1577,Google Ads,4164.44,191167,7349,709,5.87
2022-07-30,CAMP-1578,TikTok,3213.08,254276,6250,227,14.15
2022-07-30,CAMP-1579,TikTok,2949.87,130428,5550,414,7.13
2022-07-30,CAMP-1580,LinkedIn,3382.79,96836,2445,213,15.88
2022-07-30,CAMP-1581,Google Ads,4876.47,296543,3954,82,59.47
2022-07-30,CAMP-1582,Facebook,706.43,31948,472,16,44.15
2022-07-30,CAMP-1583,Facebook,323.77,24997,651,25,12.95
2022-07-30,CAMP-1584,LinkedIn,401.38,20352,321,12,33.45
2022-07-30,CAMP-1585,LinkedIn,2719.24,248570,5042,107,25.41
2022-07-31,CAMP-1586,TikTok,4543.15,453850,11646,980,4.64
2022-07-31,CAMP-1587,TikTok,4812.87,246275,3232,158,30.46
2022-07-31,CAMP-1588,TikTok,2528.63,240102,5889,191,13.24
2022-07-31,CAMP-1589,Facebook,4716.6,471532,20387,1179,4.0
2022-07-31,CAMP-1590,TikTok,2534.4,83629,1533,81,31.29
2022-07-31,CAMP-1591,Google Ads,4265.52,257452,6343,544,7.84
2022-07-31,CAMP-1592,Facebook,452.12,41322,825,75,6.03
2022-07-31,CAMP-1593,Google Ads,2975.86,76061,2531,158,18.83
2022-07-31,CAMP-1594,Google Ads,3738.04,343518,3910,376,9.94
2022-08-01,CAMP-1595,Google Ads,771.35,48863,1844,88,8.77
2022-08-01,CAMP-1596,TikTok,1318.44,24876,921,88,14.98
2022-08-01,CAMP-1597,LinkedIn,4493.29,153429,7224,350,12.84
2022-08-01,CAMP-1598,LinkedIn,2582.3,60760,1069,93,27.77
2022-08-01,CAMP-1599,LinkedIn,588.57,29162,677,32,18.39
2022-08-01,CAMP-1600,Facebook,934.33,83365,1548,101,9.25
2022-08-01,CAMP-1601,TikTok,650.57,61418,1814,130,5.0
2022-08-01,CAMP-1602,TikTok,2024.4,77934,3844,285,7.1
2022-08-02,CAMP-1603,Facebook,176.98,17165,742,57,3.1
2022-08-02,CAMP-1604,TikTok,3506.76,336413,9666,957,3.66
2022-08-02,CAMP-1605,LinkedIn,205.59,8522,318,25,8.22
2022-08-02,CAMP-1606,TikTok,383.91,10038,115,6,63.99
2022-08-02,CAMP-1607,TikTok,3422.57,190689,4374,405,8.45
2022-08-02,CAMP-1608,Facebook,4574.19,408761,4614,223,20.51
2022-08-02,CAMP-1609,Facebook,3107.83,291586,14023,896,3.47
2022-08-02,CAMP-1610,TikTok,1708.49,53446,695,22,77.66
2022-08-02,CAMP-1611,Google Ads,4820.8,261490,9490,878,5.49
2022-08-02,CAMP-1612,TikTok,779.36,21595,447,11,70.85
2022-08-02,CAMP-1613,Facebook,3360.57,84111,1581,86,39.08
2022-08-03,CAMP-1614,Facebook,981.22,73825,2806,57,17.21
2022-08-03,CAMP-1615,TikTok,457.7,10676,489,41,11.16
2022-08-03,CAMP-1616,Facebook,3741.11,206548,8751,807,4.64
2022-08-03,CAMP-1617,Google Ads,2771.66,52178,737,70,39.6
2022-08-03,CAMP-1618,TikTok,4286.05,87278,1375,94,45.6
2022-08-03,CAMP-1619,LinkedIn,1270.28,90310,918,71,17.89
2022-08-03,CAMP-1620,LinkedIn,3202.67,283281,13493,818,3.92
2022-08-03,CAMP-1621,LinkedIn,3576.59,138862,1862,146,24.5
2022-08-03,CAMP-1622,Facebook,1770.4,138207,1386,83,21.33
2022-08-03,CAMP-1623,LinkedIn,2640.97,237916,4692,128,20.63
2022-08-03,CAMP-1624,Google Ads,4230.9,124030,5871,291,14.54
2022-08-04,CAMP-1625,Google Ads,1130.07,35848,527,22,51.37
2022-08-04,CAMP-1626,LinkedIn,1863.67,65852,2278,181,10.3
2022-08-04,CAMP-1627,Facebook,4806.35,393430,5507,308,15.61
2022-08-04,CAMP-1628,LinkedIn,2896.39,68703,1698,74,39.14
2022-08-04,CAMP-1629,TikTok,3173.93,54313,2695,189,16.79
2022-08-04,CAMP-1630,Facebook,145.27,4158,159,7,20.75
2022-08-04,CAMP-1631,Google Ads,3330.92,128682,3618,72,46.26
2022-08-04,CAMP-1632,LinkedIn,504.74,11652,391,17,29.69
2022-08-04,CAMP-1633,Google Ads,2920.81,91654,3201,83,35.19
2022-08-04,CAMP-1634,LinkedIn,4901.3,450829,21669,1850,2.65
2022-08-04,CAMP-1635,Google Ads,519.25,40656,1533,43,12.08
2022-08-05,CAMP-1636,Google Ads,3901.9,230880,7163,453,8.61
2022-08-05,CAMP-1637,Google Ads,54.93,5293,103,5,10.99
2022-08-05,CAMP-1638,LinkedIn,1001.04,71614,2503,97,10.32
2022-08-05,CAMP-1639,LinkedIn,966.54,65175,2384,102,9.48
2022-08-05,CAMP-1640,TikTok,1530.19,113828,5615,332,4.61
2022-08-05,CAMP-1641,TikTok,1904.34,97643,4780,405,4.7
2022-08-05,CAMP-1642,Facebook,4088.77,133199,2340,124,32.97
2022-08-05,CAMP-1643,Facebook,3465.14,84549,1321,100,34.65
2022-08-05,CAMP-1644,Facebook,1505.17,142716,3194,83,18.13
2022-08-05,CAMP-1645,TikTok,3102.92,205814,5682,332,9.35
2022-08-05,CAMP-1646,LinkedIn,3089.78,46113,763,58,53.27
2022-08-05,CAMP-1647,LinkedIn,3710.43,267511,13034,603,6.15
2022-08-05,CAMP-1648,LinkedIn,2998.22,275429,4965,312,9.61
2022-08-06,CAMP-1649,Facebook,4492.82,75986,2072,46,97.67
2022-08-06,CAMP-1650,Google Ads,3087.96,61993,1794,163,18.94
2022-08-06,CAMP-1651,LinkedIn,3865.57,113400,4183,352,10.98
2022-08-06,CAMP-1652,Facebook,1654.98,16803,533,20,82.75
2022-08-06,CAMP-1653,Google Ads,4145.46,229925,3499,100,41.45
2022-08-06,CAMP-1654,Facebook,3152.29,310911,6253,133,23.7
2022-08-06,CAMP-1655,LinkedIn,2306.38,30450,800,40,57.66
2022-08-06,CAMP-1656,Facebook,3519.5,320092,7108,289,12.18
2022-08-06,CAMP-1657,Facebook,2662.68,61015,1864,44,60.52
2022-08-06,CAMP-1658,LinkedIn,4850.79,333385,12994,978,4.96
2022-08-06,CAMP-1659,Facebook,4220.13,42482,1743,98,43.06
2022-08-07,CAMP-1660,TikTok,818.29,40904,597,57,14.36
2022-08-07,CAMP-1661,TikTok,4587.21,396143,14560,1254,3.66
2022-08-07,CAMP-1662,LinkedIn,2363.68,224829,5216,108,21.89
2022-08-07,CAMP-1663,Facebook,4079.21,368320,8176,712,5.73
2022-08-07,CAMP-1664,TikTok,4957.45,344677,11488,821,6.04
2022-08-07,CAMP-1665,LinkedIn,4933.6,148612,5504,541,9.12
2022-08-07,CAMP-1666,Facebook,409.39,29401,896,68,6.02
2022-08-07,CAMP-1667,Facebook,2742.09,257491,12844,1209,2.27
2022-08-07,CAMP-1668,TikTok,4312.4,410013,15412,700,6.16
2022-08-08,CAMP-1669,TikTok,3504.34,42376,1902,66,53.1
2022-08-08,CAMP-1670,Facebook,3716.27,352212,11745,765,4.86
2022-08-08,CAMP-1671,Google Ads,775.21,55179,1368,90,8.61
2022-08-08,CAMP-1672,Facebook,2387.14,165842,3092,277,8.62
2022-08-08,CAMP-1673,LinkedIn,1022.38,88422,1134,33,30.98
2022-08-08,CAMP-1674,LinkedIn,4936.67,346183,5096,316,15.62
2022-08-08,CAMP-1675,Facebook,4848.21,232853,3883,342,14.18
2022-08-08,CAMP-1676,TikTok,1744.16,81219,1732,133,13.11
2022-08-08,CAMP-1677,Facebook,4762.94,367584,9417,770,6.19
2022-08-08,CAMP-1678,LinkedIn,1726.14,87438,1633,161,10.72
2022-08-09,CAMP-1679,TikTok,2900.1,94352,4082,396,7.32
2022-08-09,CAMP-1680,Facebook,1726.6,79714,2690,193,8.95
2022-08-09,CAMP-1681,LinkedIn,713.06,70749,1834,89,8.01
2022-08-09,CAMP-1682,TikTok,864.0,22282,274,19,45.47
2022-08-09,CAMP-1683,LinkedIn,1629.48,25869,962,87,18.73
2022-08-09,CAMP-1684,Facebook,3895.59,51884,869,26,149.83
2022-08-09,CAMP-1685,Facebook,244.28,14362,552,22,11.1
2022-08-09,CAMP-1686,Google Ads,2752.48,264573,12710,1184,2.32
2022-08-09,CAMP-1687,LinkedIn,167.12,11664,227,20,8.36
2022-08-10,CAMP-1688,LinkedIn,1332.64,18861,681,35,38.08
2022-08-10,CAMP-1689,LinkedIn,2374.84,223257,5899,510,4.66
2022-08-10,CAMP-1690,Google Ads,1246.13,103777,1402,111,11.23
2022-08-10,CAMP-1691,TikTok,3917.48,295387,11583,282,13.89
2022-08-10,CAMP-1692,Google Ads,2115.47,25632,819,48,44.07
2022-08-10,CAMP-1693,LinkedIn,4609.88,280195,9597,741,6.22
2022-08-10,CAMP-1694,Google Ads,3755.12,54219,1446,107,35.09
2022-08-10,CAMP-1695,Google Ads,3019.36,242158,8256,704,4.29
2022-08-10,CAMP-1696,TikTok,2020.35,65179,1902,128,15.78
2022-08-10,CAMP-1697,TikTok,1839.22,134336,1897,157,11.71
2022-08-10,CAMP-1698,LinkedIn,1309.13,26510,1129,112,11.69
2022-08-10,CAMP-1699,LinkedIn,2936.16,248786,6059,159,18.47
2022-08-11,CAMP-1700,Facebook,210.28,3826,41,3,70.09
2022-08-11,CAMP-1701,Google Ads,3656.76,335283,7224,460,7.95
2022-08-11,CAMP-1702,TikTok,3941.39,154389,6974,668,5.9
2022-08-11,CAMP-1703,Facebook,2603.02,123494,5328,108,24.1
2022-08-11,CAMP-1704,Google Ads,2306.8,107813,5320,480,4.81
2022-08-11,CAMP-1705,Facebook,2670.87,171958,6556,648,4.12
2022-08-11,CAMP-1706,Facebook,4212.01,185549,5606,399,10.56
2022-08-11,CAMP-1707,Facebook,3397.0,261099,11872,564,6.02
2022-08-12,CAMP-1708,Facebook,1425.33,139080,3949,304,4.69
2022-08-12,CAMP-1709,Google Ads,4153.42,292734,4535,148,28.06
2022-08-12,CAMP-1710,Facebook,4876.38,56974,2304,56,87.08
2022-08-12,CAMP-1711,TikTok,2450.55,127260,1497,129,19.0
2022-08-12,CAMP-1712,LinkedIn,1509.48,85611,1236,112,13.48
2022-08-12,CAMP-1713,Facebook,2046.91,194089,4886,164,12.48
2022-08-12,CAMP-1714,LinkedIn,2774.97,140069,2217,155,17.9
2022-08-12,CAMP-1715,TikTok,3418.89,74782,2162,139,24.6
2022-08-12,CAMP-1716,Google Ads,1431.3,64000,2967,193,7.42
2022-08-12,CAMP-1717,Google Ads,99.83,2121,57,4,24.96
2022-08-12,CAMP-1718,Google Ads,2886.78,273386,5765,442,6.53
2022-08-12,CAMP-1719,Google Ads,3302.58,201959,8521,534,6.18
2022-08-13,CAMP-1720,Google Ads,3331.74,153070,4178,174,19.15
2022-08-13,CAMP-1721,TikTok,2667.48,52261,939,42,63.51
2022-08-13,CAMP-1722,Facebook,206.86,20513,294,17,12.17
2022-08-13,CAMP-1723,LinkedIn,3100.31,34441,623,15,206.69
2022-08-13,CAMP-1724,TikTok,4887.54,59208,2177,139,35.16
2022-08-13,CAMP-1725,TikTok,2572.38,114493,3026,66,38.98
2022-08-13,CAMP-1726,TikTok,1113.31,13292,194,17,65.49
2022-08-13,CAMP-1727,LinkedIn,1214.33,15325,640,44,27.6
2022-08-13,CAMP-1728,Facebook,3732.38,289451,9593,893,4.18
2022-08-14,CAMP-1729,Google Ads,4865.24,330003,6182,355,13.7
2022-08-14,CAMP-1730,Facebook,616.31,57743,1743,123,5.01
2022-08-14,CAMP-1731,TikTok,3663.27,238748,9556,649,5.64
2022-08-14,CAMP-1732,TikTok,4770.87,287064,9516,530,9.0
2022-08-14,CAMP-1733,LinkedIn,2929.5,201589,4639,385,7.61
2022-08-14,CAMP-1734,Facebook,415.61,31077,1206,100,4.16
2022-08-14,CAMP-1735,TikTok,304.08,25930,351,30,10.14
2022-08-14,CAMP-1736,LinkedIn,2021.51,137720,1975,157,12.88
2022-08-14,CAMP-1737,TikTok,745.01,19031,467,42,17.74
2022-08-14,CAMP-1738,TikTok,4434.06,247211,12348,1077,4.12
2022-08-15,CAMP-1739,Facebook,4548.67,278241,13570,1100,4.14
2022-08-15,CAMP-1740,LinkedIn,3886.25,41161,751,51,76.2
2022-08-15,CAMP-1741,LinkedIn,3504.64,134722,4629,454,7.72
2022-08-15,CAMP-1742,Google Ads,1728.71,110039,3394,204,8.47
2022-08-15,CAMP-1743,LinkedIn,1425.84,37353,1371,126,11.32
2022-08-15,CAMP-1744,Facebook,3983.54,368318,8365,311,12.81
