date,ticker,open_price,high,low,close_price,volume
2016-09-05,AAPL,152.78,155.41,150.07,151.35,17088765
2016-09-06,AAPL,151.57,152.74,149.15,151.72,12029971
2016-09-07,AAPL,151.95,154.86,150.53,152.53,4167611
2016-09-08,AAPL,153.45,153.58,150.32,153.3,6269042
2016-09-09,AAPL,151.89,154.87,150.36,152.75,38117446
2016-09-12,AAPL,152.88,154.92,152.71,154.33,7346394
2016-09-13,AAPL,155.05,156.52,152.83,153.58,9170061
2016-09-14,AAPL,153.01,153.07,151.64,152.58,39875502
2016-09-15,AAPL,151.2,154.89,150.09,152.08,42694859
2016-09-16,AAPL,150.72,154.77,148.2,153.08,20956268
2016-09-19,AAPL,153.52,154.66,149.58,152.14,10019973
2016-09-20,AAPL,151.4,152.51,150.46,152.26,39547629
2016-09-21,AAPL,153.71,154.8,152.47,152.98,34710916
2016-09-22,AAPL,153.51,155.2,148.63,150.67,45294244
2016-09-23,AAPL,149.29,150.03,146.15,147.81,30898094
2016-09-26,AAPL,147.59,148.2,146.69,148.07,7229716
2016-09-27,AAPL,148.99,150.94,146.1,148.19,29597342
2016-09-28,AAPL,148.12,148.33,146.46,146.7,47859857
2016-09-29,AAPL,145.31,147.42,142.44,146.19,10827888
2016-09-30,AAPL,147.52,151.74,145.37,148.79,3843908
2016-10-03,AAPL,149.08,152.01,146.43,149.79,9121449
2016-10-04,AAPL,151.02,152.65,146.51,147.12,37967612
2016-10-05,AAPL,145.72,149.27,143.29,148.79,30973392
2016-10-06,AAPL,148.49,152.7,147.3,150.63,23978700
2016-10-07,AAPL,150.75,153.46,148.03,150.81,23340441
2016-10-10,AAPL,149.56,152.39,147.48,150.63,16009520
2016-10-11,AAPL,151.37,152.66,150.14,150.3,15792604
2016-10-12,AAPL,150.96,152.33,150.52,152.07,25728295
2016-10-13,AAPL,152.63,153.06,151.74,152.09,39141005
2016-10-14,AAPL,152.91,155.54,150.11,151.21,8992444
2016-10-17,AAPL,150.03,153.87,150.0,152.95,43145329
2016-10-18,AAPL,152.58,155.93,150.07,153.6,42417241
2016-10-19,AAPL,152.49,153.46,150.06,150.62,16219681
2016-10-20,AAPL,150.49,152.7,148.85,152.5,32924957
2016-10-21,AAPL,151.21,155.65,150.16,152.84,36761682
2016-10-24,AAPL,151.53,153.13,150.21,151.25,10993192
2016-10-25,AAPL,151.01,151.8,148.35,151.12,27322360
2016-10-26,AAPL,150.92,155.27,148.97,152.98,15084973
2016-10-27,AAPL,153.82,156.83,152.95,155.79,47610236
2016-10-28,AAPL,155.01,156.34,154.52,155.28,9319770
2016-10-31,AAPL,156.18,157.82,152.93,155.16,41599310
2016-11-01,AAPL,155.26,156.44,154.61,156.08,40933983
2016-11-02,AAPL,154.7,156.76,153.23,155.46,22420867
2016-11-03,AAPL,154.19,156.33,152.87,155.49,21457997
2016-11-04,AAPL,156.98,159.54,156.26,158.43,10519144
2016-11-07,AAPL,159.18,160.64,158.43,158.97,33740815
2016-11-08,AAPL,159.27,159.41,156.64,158.28,30202408
2016-11-09,AAPL,159.45,161.63,158.76,160.09,45521373
2016-11-10,AAPL,159.88,161.57,153.67,156.44,13173872
2016-11-11,AAPL,157.69,158.54,154.66,156.47,10081220
2016-11-14,AAPL,155.73,158.04,152.94,154.67,38642052
2016-11-15,AAPL,154.03,157.19,153.72,154.43,2890590
2016-11-16,AAPL,155.7,159.19,155.15,156.33,35698859
2016-11-17,AAPL,156.96,159.15,155.36,157.94,8396570
2016-11-18,AAPL,157.37,161.47,156.78,161.09,5464312
2016-11-21,AAPL,162.2,164.25,160.25,161.11,13594348
2016-11-22,AAPL,160.26,160.57,158.92,158.99,26441280
2016-11-23,AAPL,158.53,158.57,155.17,158.16,41163963
2016-11-24,AAPL,157.15,160.8,157.06,160.38,5917227
2016-11-25,AAPL,161.36,161.69,157.81,159.64,30995358
2016-11-28,AAPL,160.48,164.02,158.54,160.97,35294463
2016-11-29,AAPL,160.79,162.21,155.95,156.64,45395293
2016-11-30,AAPL,156.17,158.38,153.72,157.98,31746148
2016-12-01,AAPL,157.99,162.1,157.5,160.05,9647053
2016-12-02,AAPL,160.23,162.39,156.81,156.87,32493607
2016-12-05,AAPL,157.96,162.21,157.28,160.99,1494620
2016-12-06,AAPL,162.32,164.63,161.07,161.42,18693560
2016-12-07,AAPL,160.24,164.21,159.3,163.2,39863744
2016-12-08,AAPL,162.43,164.48,161.55,163.92,27999105
2016-12-09,AAPL,163.14,164.28,160.19,162.77,6356937
2016-12-12,AAPL,161.5,163.38,157.43,160.64,9020117
2016-12-13,AAPL,161.25,161.37,159.47,159.63,18261895
2016-12-14,AAPL,160.31,160.93,156.58,158.59,27422328
2016-12-15,AAPL,158.15,160.78,154.86,157.31,28325640
2016-12-16,AAPL,155.94,157.71,155.34,157.21,36019295
2016-12-19,AAPL,155.85,158.15,155.21,155.42,37636685
2016-12-20,AAPL,156.2,158.31,152.25,154.58,25603500
2016-12-21,AAPL,155.4,156.47,152.3,156.22,4112270
2016-12-22,AAPL,157.58,158.39,153.24,154.25,25340233
2016-12-23,AAPL,155.57,156.3,154.69,155.61,18124210
2016-12-26,AAPL,156.08,161.6,155.7,159.34,43595448
2016-12-27,AAPL,160.19,162.72,158.58,159.62,2254155
2016-12-28,AAPL,158.44,163.35,156.59,160.84,15200284
2016-12-29,AAPL,161.15,164.85,159.15,162.05,45919518
2016-12-30,AAPL,160.99,162.67,159.8,162.04,46474605
2017-01-02,AAPL,161.16,163.74,158.78,159.45,21144962
2017-01-03,AAPL,159.14,163.42,156.28,160.83,44980275
2017-01-04,AAPL,160.59,161.59,157.52,158.47,29559458
2017-01-05,AAPL,157.65,160.51,155.39,158.44,8176614
2017-01-06,AAPL,156.92,159.7,156.31,158.08,10922957
2017-01-09,AAPL,159.01,161.5,152.63,155.46,27010141
2017-01-10,AAPL,156.0,156.01,153.8,155.41,43150201
2017-01-11,AAPL,154.25,155.85,152.23,154.4,6101223
2017-01-12,AAPL,153.93,154.61,151.31,152.72,1515610
2017-01-13,AAPL,153.81,154.21,152.1,153.85,17476333
2017-01-16,AAPL,154.42,159.46,151.33,158.29,29599766
2017-01-17,AAPL,159.83,165.42,156.76,162.25,27500811
2017-01-18,AAPL,161.98,163.22,158.92,161.7,49711993
2017-01-19,AAPL,163.21,163.69,157.34,160.3,14894376
2017-01-20,AAPL,161.03,163.67,159.45,161.84,16912084
2017-01-23,AAPL,161.01,163.61,159.31,159.9,23403634
2017-01-24,AAPL,159.99,162.74,156.83,160.42,34224474
2017-01-25,AAPL,160.99,164.82,158.67,162.18,42649132
2017-01-26,AAPL,161.85,162.91,160.03,160.43,45520587
2017-01-27,AAPL,159.06,161.1,158.2,158.89,31125721
2017-01-30,AAPL,158.51,158.91,153.88,156.52,39690598
2017-01-31,AAPL,157.51,160.06,157.03,158.01,42350425
2017-02-01,AAPL,157.78,159.65,154.63,155.68,8751614
2017-02-02,AAPL,156.22,160.66,154.15,157.87,2828926
2017-02-03,AAPL,157.37,163.65,157.23,161.32,18636690
2017-02-06,AAPL,160.03,162.82,156.27,159.17,14928126
2017-02-07,AAPL,160.5,162.75,157.71,162.25,33562021
2017-02-08,AAPL,161.73,165.56,160.53,163.42,43278959
2017-02-09,AAPL,162.86,164.95,159.59,162.41,10169931
2017-02-10,AAPL,163.92,165.12,163.5,164.61,44014362
2017-02-13,AAPL,166.23,167.65,164.77,166.53,33732767
2017-02-14,AAPL,167.44,168.11,163.17,165.96,49734760
2017-02-15,AAPL,166.3,168.69,162.16,165.18,46728971
2017-02-16,AAPL,165.32,169.05,163.48,165.76,39186323
2017-02-17,AAPL,165.03,166.35,163.07,163.47,34559732
2017-02-20,AAPL,163.55,164.21,159.25,162.25,34456371
2017-02-21,AAPL,162.45,165.55,158.9,159.03,10889081
2017-02-22,AAPL,160.49,160.83,156.99,160.03,27543096
2017-02-23,AAPL,158.45,160.2,156.06,159.02,36408249
2017-02-24,AAPL,159.23,159.75,157.55,159.62,24172129
2017-02-27,AAPL,160.33,163.28,158.97,161.57,2088718
2017-02-28,AAPL,162.85,165.07,160.11,162.01,34155882
2017-03-01,AAPL,161.95,162.08,157.53,159.92,35828822
2017-03-02,AAPL,161.4,163.61,160.36,162.91,38962758
2017-03-03,AAPL,163.24,164.63,161.95,162.61,6830481
2017-03-06,AAPL,163.85,164.41,160.79,162.86,27397748
2017-03-07,AAPL,163.53,165.72,162.15,162.44,32311447
2017-03-08,AAPL,163.21,168.45,160.31,165.3,38650448
2017-03-09,AAPL,166.47,169.41,164.99,167.19,6485135
2017-03-10,AAPL,168.65,169.91,167.72,168.75,28276671
2017-03-13,AAPL,168.26,169.53,161.71,164.0,10949155
2017-03-14,AAPL,163.52,164.09,160.65,162.27,15229278
2017-03-15,AAPL,161.85,166.95,160.21,164.27,43018408
2017-03-16,AAPL,165.62,169.75,165.47,167.18,33027675
2017-03-17,AAPL,166.35,172.16,165.29,169.49,14435305
2017-03-20,AAPL,168.48,172.91,165.29,170.45,35697882
2017-03-21,AAPL,171.59,172.04,170.79,171.95,28050200
2017-03-22,AAPL,170.31,170.33,165.96,169.06,21594772
2017-03-23,AAPL,170.42,173.79,164.83,167.26,35333628
2017-03-24,AAPL,167.91,169.72,165.62,167.77,49505622
2017-03-27,AAPL,166.48,169.42,162.94,165.36,14357631
2017-03-28,AAPL,163.78,167.2,160.8,165.16,7815860
2017-03-29,AAPL,166.55,168.15,161.84,163.0,49256504
2017-03-30,AAPL,163.19,166.07,161.93,165.27,22169652
2017-03-31,AAPL,166.3,167.66,163.95,166.11,46335684
2017-04-03,AAPL,166.03,168.47,160.35,163.05,20666629
2017-04-04,AAPL,162.53,163.08,160.25,161.77,43172000
2017-04-05,AAPL,161.93,165.16,159.21,163.46,10662141
2017-04-06,AAPL,164.45,165.72,162.16,164.91,35812893
2017-04-07,AAPL,163.28,165.51,161.89,164.23,7679223
2017-04-10,AAPL,163.74,166.28,162.37,163.78,32768470
2017-04-11,AAPL,165.3,168.72,163.17,165.73,10191061
2017-04-12,AAPL,167.11,172.23,164.16,169.08,19328050
2017-04-13,AAPL,167.47,174.51,166.43,172.02,29149818
2017-04-14,AAPL,172.57,177.48,169.78,174.25,40178014
2017-04-17,AAPL,175.92,177.94,174.04,175.76,3923376
2017-04-18,AAPL,176.55,179.72,170.68,173.9,40672081
2017-04-19,AAPL,172.64,175.63,171.82,172.35,39232713
2017-04-20,AAPL,174.06,177.41,172.63,175.58,12281388
2017-04-21,AAPL,174.31,178.48,171.52,178.19,3938202
2017-04-24,AAPL,178.94,182.43,177.24,177.39,42609848
2017-04-25,AAPL,179.16,182.07,177.32,179.08,38818546
2017-04-26,AAPL,178.13,178.92,176.93,177.15,15126199
2017-04-27,AAPL,177.23,179.25,174.36,178.48,19408052
2017-04-28,AAPL,178.56,181.78,173.78,175.36,19639838
2017-05-01,AAPL,176.1,177.82,174.37,176.51,28030350
2017-05-02,AAPL,176.66,180.01,174.37,179.96,47374957
2017-05-03,AAPL,178.48,184.42,178.0,181.44,16286528
2017-05-04,AAPL,180.16,182.99,179.65,180.29,48855583
2017-05-05,AAPL,180.48,183.98,178.64,181.8,38146848
2017-05-08,AAPL,180.41,183.08,177.81,181.92,36946985
2017-05-09,AAPL,182.63,184.61,179.62,183.96,30390761
2017-05-10,AAPL,183.7,183.98,183.31,183.55,48788105
2017-05-11,AAPL,181.93,186.01,178.66,182.62,35824755
2017-05-12,AAPL,183.56,186.7,179.3,180.42,48530307
2017-05-15,AAPL,179.41,181.57,176.23,180.33,40502246
2017-05-16,AAPL,178.72,179.04,177.13,178.55,12369003
2017-05-17,AAPL,178.38,181.9,172.15,174.56,20081795
2017-05-18,AAPL,174.61,175.84,172.71,173.56,25865594
2017-05-19,AAPL,173.59,178.3,172.75,174.96,1509812
2017-05-22,AAPL,175.44,175.6,173.15,174.1,44516001
2017-05-23,AAPL,175.45,178.68,174.74,178.28,12349950
2017-05-24,AAPL,177.23,177.93,173.93,176.64,39507115
2017-05-25,AAPL,175.98,177.25,171.7,172.16,11113890
2017-05-26,AAPL,172.34,175.26,168.39,171.19,46330547
2017-05-29,AAPL,171.44,172.82,169.09,170.28,13172872
2017-05-30,AAPL,170.89,171.22,168.85,169.08,15915662
2017-05-31,AAPL,170.29,175.49,169.26,172.22,19294361
2017-06-01,AAPL,172.17,175.75,171.4,173.75,33087358
2017-06-02,AAPL,173.84,180.92,171.31,177.95,19328154
2017-06-05,AAPL,177.27,182.1,176.75,179.68,12867434
2017-06-06,AAPL,179.87,183.09,177.02,180.93,46854124
2017-06-07,AAPL,179.48,182.82,171.62,174.84,15736530
2017-06-08,AAPL,174.9,178.65,172.25,175.45,8037771
2017-06-09,AAPL,174.69,178.39,174.55,174.98,27846887
2017-06-12,AAPL,175.71,178.21,174.48,177.34,32035200
2017-06-13,AAPL,176.59,178.42,174.22,177.76,19498815
2017-06-14,AAPL,178.6,182.05,172.11,175.05,35296308
2017-06-15,AAPL,173.32,176.6,172.46,173.83,2005940
2017-06-16,AAPL,174.6,180.29,173.7,177.67,32659475
2017-06-19,AAPL,176.14,180.65,172.93,178.54,24707820
2017-06-20,AAPL,178.84,183.45,177.67,183.4,39184729
2017-06-21,AAPL,183.58,186.95,178.55,181.62,7844991
2017-06-22,AAPL,181.27,183.29,177.63,180.29,34554062
2017-06-23,AAPL,180.19,183.28,175.97,177.51,35492508
2017-06-26,AAPL,177.07,179.55,173.63,179.32,22920434
2017-06-27,AAPL,180.88,184.57,180.76,181.64,14663061
2017-06-28,AAPL,180.34,183.34,177.85,181.74,8940829
2017-06-29,AAPL,181.1,185.78,181.03,182.29,35316404
2017-06-30,AAPL,183.86,187.56,182.84,184.92,7547951
2017-07-03,AAPL,183.79,188.92,182.32,186.32,37202968
2017-07-04,AAPL,187.09,190.57,187.02,188.33,12118372
2017-07-05,AAPL,186.56,191.54,184.93,189.59,49247353
2017-07-06,AAPL,188.29,190.81,182.5,185.08,45809940
2017-07-07,AAPL,183.95,184.02,178.85,181.84,24666840
2017-07-10,AAPL,180.22,184.26,178.61,181.81,11536005
2017-07-11,AAPL,182.19,182.41,179.47,181.11,34723100
2017-07-12,AAPL,182.59,184.12,179.73,182.42,18669132
2017-07-13,AAPL,183.13,186.91,180.6,184.24,3832424
2017-07-14,AAPL,185.02,187.09,182.47,185.18,44491098
2017-07-17,AAPL,185.18,189.65,182.84,187.0,34406743
2017-07-18,AAPL,186.1,190.5,185.2,188.89,3841035
2017-07-19,AAPL,189.4,193.26,188.75,189.57,24915511
2017-07-20,AAPL,191.14,192.22,188.43,190.45,49601986
2017-07-21,AAPL,191.04,191.66,188.49,189.4,1570295
2017-07-24,AAPL,191.15,195.2,188.08,192.79,12448669
2017-07-25,AAPL,191.53,192.67,186.93,189.69,36658935
2017-07-26,AAPL,188.64,191.1,187.08,190.11,23541528
2017-07-27,AAPL,189.32,192.89,185.95,186.02,47641738
2017-07-28,AAPL,184.44,186.93,183.23,183.53,47746307
2017-07-31,AAPL,183.77,185.85,181.07,184.2,48014249
2017-08-01,AAPL,185.91,187.13,182.44,184.57,19285030
2017-08-02,AAPL,183.97,185.16,180.17,181.55,17722637
2017-08-03,AAPL,183.35,186.7,181.07,182.75,16139578
2017-08-04,AAPL,184.24,188.24,181.9,186.15,49669208
2017-08-07,AAPL,187.86,189.54,181.71,184.35,47564759
2017-08-08,AAPL,183.76,187.24,181.63,183.6,18628449
2017-08-09,AAPL,184.09,187.36,180.71,185.9,12762301
2017-08-10,AAPL,187.26,191.07,185.3,189.77,7378196
2017-08-11,AAPL,191.31,194.36,187.6,190.89,14869505
2017-08-14,AAPL,192.17,195.81,191.12,194.27,21302821
2017-08-15,AAPL,194.0,195.56,190.8,193.84,4263619
2017-08-16,AAPL,192.01,193.7,188.93,192.88,30187042
2017-08-17,AAPL,194.38,197.99,190.84,193.88,15601183
2017-08-18,AAPL,192.0,195.21,190.95,192.59,16265871
2017-08-21,AAPL,193.17,195.37,190.43,193.87,14099865
2017-08-22,AAPL,193.19,197.15,193.08,196.13,2852371
2017-08-23,AAPL,195.89,199.69,194.07,197.98,7290811
2017-08-24,AAPL,198.25,199.27,196.78,199.27,16097271
2017-08-25,AAPL,198.51,200.84,194.96,200.26,16911478
2017-08-28,AAPL,201.64,205.89,199.55,203.16,22984655
2017-08-29,AAPL,204.69,207.51,201.41,201.54,31706542
2017-08-30,AAPL,202.01,205.34,198.45,199.35,18746208
2017-08-31,AAPL,198.24,199.88,192.38,195.94,2607539
2017-09-01,AAPL,194.35,196.74,191.82,195.27,2150130
2017-09-04,AAPL,196.87,198.17,195.22,198.04,1576007
2017-09-05,AAPL,197.03,200.08,195.11,195.44,37395232
2017-09-06,AAPL,196.92,200.45,191.88,193.68,3657819
2017-09-07,AAPL,192.47,194.84,187.69,189.26,23093064
2017-09-08,AAPL,189.9,191.24,184.27,184.64,8946605
2017-09-11,AAPL,185.46,186.79,181.8,182.63,27439083
2017-09-12,AAPL,182.9,188.03,179.97,184.8,34530475
2017-09-13,AAPL,183.3,184.47,181.85,181.86,6424476
2017-09-14,AAPL,181.78,182.15,178.61,180.91,5552840
2017-09-15,AAPL,180.58,185.58,178.93,182.64,9589025
2017-09-18,AAPL,182.88,186.48,181.87,184.84,27331256
2017-09-19,AAPL,183.75,185.97,182.41,185.67,32314940
2017-09-20,AAPL,187.1,190.62,184.32,187.29,37188100
2017-09-21,AAPL,187.53,191.11,186.4,189.35,21122198
2017-09-22,AAPL,188.29,191.58,186.65,191.25,14576829
2017-09-25,AAPL,191.23,191.75,190.54,191.72,30205853
2017-09-26,AAPL,191.89,195.48,190.01,191.19,46780422
2017-09-27,AAPL,189.53,191.22,185.04,188.81,43012916
2017-09-28,AAPL,188.88,191.05,188.34,189.81,2750541
2017-09-29,AAPL,191.05,195.92,189.75,193.36,14320485
2017-10-02,AAPL,193.79,195.24,192.23,194.46,30337575
2017-10-03,AAPL,195.81,197.36,192.95,195.29,39233492
2017-10-04,AAPL,195.2,195.46,191.62,193.63,32947143
2017-10-05,AAPL,192.62,195.06,192.41,194.72,25786697
2017-10-06,AAPL,193.09,195.14,190.37,193.57,11835659
2017-10-09,AAPL,195.46,200.09,195.44,198.1,8006840
2017-10-10,AAPL,197.48,200.86,195.93,198.12,15843881
2017-10-11,AAPL,197.9,200.58,195.33,196.0,8061138
2017-10-12,AAPL,197.5,200.66,195.35,198.79,21326942
2017-10-13,AAPL,197.67,199.64,194.46,197.61,32982358
2017-10-16,AAPL,199.21,199.77,195.22,197.53,29331557
2017-10-17,AAPL,196.97,202.44,194.25,200.28,26094724
2017-10-18,AAPL,199.41,206.37,198.37,204.24,9798694
2017-10-19,AAPL,202.31,205.68,198.84,200.45,39994020
2017-10-20,AAPL,198.46,200.35,196.26,198.51,35930544
2017-10-23,AAPL,197.32,199.39,194.94,198.86,7349921
2017-10-24,AAPL,199.76,205.4,199.48,202.42,35994411
2017-10-25,AAPL,200.52,202.68,198.55,199.29,26515300
2017-10-26,AAPL,198.15,200.71,194.73,197.74,44241724
2017-10-27,AAPL,195.86,199.23,194.2,198.28,22761467
2017-10-30,AAPL,196.76,197.62,192.99,197.53,11741389
2017-10-31,AAPL,196.03,199.21,195.74,196.53,33545321
2017-11-01,AAPL,197.79,206.27,196.82,202.68,26089944
2017-11-02,AAPL,200.68,208.6,197.14,204.64,11582712
2017-11-03,AAPL,202.97,203.67,200.19,201.26,30099334
2017-11-06,AAPL,203.1,208.68,199.37,205.1,3688954
2017-11-07,AAPL,205.12,207.63,203.7,206.92,35848496
2017-11-08,AAPL,207.42,211.32,205.08,208.35,43933070
2017-11-09,AAPL,207.92,208.7,204.89,206.59,14841323
2017-11-10,AAPL,208.58,211.74,204.8,207.08,19012588
2017-11-13,AAPL,205.45,208.49,200.77,204.54,48949665
2017-11-14,AAPL,205.92,206.98,201.07,204.54,36736960
2017-11-15,AAPL,202.6,203.55,193.17,196.92,37673614
2017-11-16,AAPL,198.14,201.41,192.78,196.13,29227523
2017-11-17,AAPL,195.43,199.16,190.53,193.68,19967042
2017-11-20,AAPL,194.63,194.98,193.51,194.5,48032165
2017-11-21,AAPL,194.36,196.91,192.21,194.13,44295794
2017-11-22,AAPL,193.41,196.23,192.14,193.62,25755084
2017-11-23,AAPL,193.91,197.33,193.45,194.98,8524240
2017-11-24,AAPL,195.78,196.25,193.06,193.88,2469424
2017-11-27,AAPL,194.99,198.87,192.55,195.29,29471736
2017-11-28,AAPL,194.18,196.81,193.88,194.82,21747380
2017-11-29,AAPL,194.22,194.43,192.92,194.05,49564554
2017-11-30,AAPL,195.72,197.37,192.74,195.6,7742870
2017-12-01,AAPL,195.93,196.94,195.58,195.73,20231752
2017-12-04,AAPL,197.27,204.56,194.46,200.63,9259942
2017-12-05,AAPL,201.87,203.6,198.8,202.01,31547997
2017-12-06,AAPL,203.55,205.51,203.1,204.14,46260895
2017-12-07,AAPL,206.0,209.0,202.1,207.52,28019540
2017-12-08,AAPL,205.86,212.19,202.08,211.25,9155673
2017-12-11,AAPL,213.03,215.16,209.21,211.44,13944065
2017-12-12,AAPL,209.55,211.18,204.5,208.08,41659739
2017-12-13,AAPL,210.12,211.18,206.15,208.85,4920976
2017-12-14,AAPL,207.28,211.8,206.48,209.21,6660376
2017-12-15,AAPL,209.63,216.17,208.01,214.39,12061992
2017-12-18,AAPL,212.27,217.62,211.21,214.13,19049622
2017-12-19,AAPL,212.84,216.82,210.87,213.01,18507549
2017-12-20,AAPL,214.65,217.1,213.18,216.3,13026508
2017-12-21,AAPL,217.78,219.13,217.44,218.33,12522634
2017-12-22,AAPL,218.1,222.39,213.96,217.19,19094166
2017-12-25,AAPL,215.92,220.92,212.19,217.92,13304855
2017-12-26,AAPL,218.23,220.73,214.28,217.14,41271137
2017-12-27,AAPL,217.6,219.14,211.13,215.07,28113206
2017-12-28,AAPL,213.21,214.77,209.08,213.59,16762915
2017-12-29,AAPL,211.53,216.83,209.73,214.87,5882843
2018-01-01,AAPL,213.58,214.82,211.42,211.92,10247126
2018-01-02,AAPL,212.25,215.01,207.13,207.91,31707694
2018-01-03,AAPL,208.61,209.86,205.36,207.65,32380677
2018-01-04,AAPL,208.14,208.74,203.81,205.91,28277095
2018-01-05,AAPL,204.5,210.48,203.98,209.06,28664039
2018-01-08,AAPL,208.65,212.35,207.82,209.3,47529057
2018-01-09,AAPL,207.36,212.47,206.39,211.41,26398664
2018-01-10,AAPL,211.34,211.71,207.88,208.22,29098132
2018-01-11,AAPL,208.88,210.08,204.49,208.13,27489307
2018-01-12,AAPL,207.68,208.97,206.27,208.01,2053563
2018-01-15,AAPL,206.37,209.99,206.02,206.69,22119212
2018-01-16,AAPL,206.45,208.59,200.75,203.51,3605236
2018-01-17,AAPL,205.22,205.35,201.71,203.04,29359856
2018-01-18,AAPL,202.19,202.82,201.57,202.44,10194500
2018-01-19,AAPL,202.17,204.99,199.9,203.13,43901525
2018-01-22,AAPL,201.72,202.75,195.15,198.84,34474719
2018-01-23,AAPL,198.42,202.15,191.23,194.64,38757447
2018-01-24,AAPL,193.52,196.43,192.44,194.42,28228522
2018-01-25,AAPL,194.49,197.02,191.79,193.56,18325049
2018-01-26,AAPL,194.32,197.91,191.81,192.97,29976120
2018-01-29,AAPL,192.97,195.74,188.73,192.21,8149522
2018-01-30,AAPL,191.02,191.54,186.29,190.06,24414238
2018-01-31,AAPL,189.99,192.18,187.62,187.66,49721164
2018-02-01,AAPL,186.53,192.89,185.73,189.39,38070858
2018-02-02,AAPL,187.8,192.58,184.75,191.58,17574914
2018-02-05,AAPL,190.53,192.34,187.04,188.67,18002611
2018-02-06,AAPL,190.47,195.59,186.73,194.41,49430067
2018-02-07,AAPL,193.25,196.55,192.67,192.93,36092025
2018-02-08,AAPL,193.88,201.1,190.06,198.68,1124858
2018-02-09,AAPL,198.36,199.94,193.52,194.79,24446366
2018-02-12,AAPL,196.28,199.06,189.29,192.27,49624613
2018-02-13,AAPL,192.19,194.28,189.11,190.46,32801328
2018-02-14,AAPL,192.02,195.65,188.19,192.15,43322657
2018-02-15,AAPL,191.98,193.05,190.07,191.96,16449349
2018-02-16,AAPL,191.12,194.51,187.39,191.33,17665411
2018-02-19,AAPL,192.69,193.68,189.49,190.4,22488833
2018-02-20,AAPL,192.03,193.33,189.98,191.94,30145546
2018-02-21,AAPL,191.49,193.93,189.0,190.54,48924832
2018-02-22,AAPL,189.85,193.1,188.81,189.44,18663379
2018-02-23,AAPL,191.06,197.82,187.58,195.66,46019577
2018-02-26,AAPL,196.33,203.26,193.74,200.46,15317926
2018-02-27,AAPL,201.48,202.69,199.07,200.05,14921564
2018-02-28,AAPL,200.25,201.4,198.04,200.82,20164972
2018-03-01,AAPL,201.8,205.63,199.6,200.2,17184666
2018-03-02,AAPL,198.31,198.41,192.29,193.26,17021840
2018-03-05,AAPL,191.62,193.98,189.04,192.48,41505821
2018-03-06,AAPL,191.02,194.64,188.46,191.7,42143533
2018-03-07,AAPL,190.17,197.06,188.63,194.18,31013447
2018-03-08,AAPL,192.44,193.3,191.33,193.12,14246883
2018-03-09,AAPL,193.7,198.02,192.35,196.55,35838998
2018-03-12,AAPL,194.61,197.59,190.89,191.72,23286196
2018-03-13,AAPL,190.55,192.51,188.14,191.18,20654092
2018-03-14,AAPL,189.42,190.29,185.28,188.96,33893498
2018-03-15,AAPL,188.6,193.28,187.34,191.35,7180606
2018-03-16,AAPL,192.36,194.23,188.96,192.12,10358755
2018-03-19,AAPL,193.82,199.58,192.6,199.02,11507629
2018-03-20,AAPL,197.14,202.03,193.78,200.32,43928780
2018-03-21,AAPL,200.96,206.52,198.23,203.38,15828163
2018-03-22,AAPL,202.56,207.1,200.17,203.62,42590507
2018-03-23,AAPL,204.39,208.12,200.9,204.21,10019947
2018-03-26,AAPL,202.93,206.9,200.54,201.86,47926145
2018-03-27,AAPL,200.8,201.87,198.78,199.94,27959433
2018-03-28,AAPL,201.15,203.0,198.17,200.04,45992812
2018-03-29,AAPL,200.85,203.0,199.95,201.95,40095505
2018-03-30,AAPL,201.34,204.56,201.01,201.4,22980567
2018-04-02,AAPL,202.47,204.44,200.77,201.04,29749809
2018-04-03,AAPL,201.22,205.06,198.66,199.32,12246789
2018-04-04,AAPL,199.41,202.94,197.65,198.39,48966642
2018-04-05,AAPL,199.51,202.53,196.52,201.26,5956177
2018-04-06,AAPL,202.54,208.19,199.97,205.45,41763069
2018-04-09,AAPL,203.66,208.74,201.69,206.91,13511561
2018-04-10,AAPL,205.47,207.16,201.98,202.41,21850246
2018-04-11,AAPL,202.18,206.27,198.23,203.28,5113334
2018-04-12,AAPL,201.61,204.43,199.18,202.24,40041438
2018-04-13,AAPL,203.32,204.53,200.05,200.22,39770292
2018-04-16,AAPL,199.92,205.24,196.69,202.65,31617883
2018-04-17,AAPL,203.85,205.81,202.07,203.16,2689467
